,Date,Wind_m/s,Precipitation_mm,Wind_m/s1,Precipitation_mm1,Wind_m/s2,Precipitation_mm2,Wind_m/s3,Precipitation_mm3,Wind_m/s4,Precipitation_mm4,Wind_m/s5,Precipitation_mm5,Wind_m/s6,Precipitation_mm6,Wind_m/s7,Precipitation_mm7,Target: Max_temp
522,2018.12.12,5.6,0.4,5.6,0.8,7.9,0.6,5.7,0.8,6.0,6.4,2.6,3.5,3.0,0.1,6.7,0.0,1.6
523,2018.12.13,2.0,0.0,5.6,0.4,5.6,0.8,7.9,0.6,5.7,0.8,6.0,6.4,2.6,3.5,3.0,0.1,-0.6
524,2018.12.14,4.5,0.7,2.0,0.0,5.6,0.4,5.6,0.8,7.9,0.6,5.7,0.8,6.0,6.4,2.6,3.5,-0.4
525,2018.12.15,5.8,14.8,4.5,0.7,2.0,0.0,5.6,0.4,5.6,0.8,7.9,0.6,5.7,0.8,6.0,6.4,-0.7
526,2018.12.16,3.0,4.3,5.8,14.8,4.5,0.7,2.0,0.0,5.6,0.4,5.6,0.8,7.9,0.6,5.7,0.8,-4.3
527,2018.12.17,1.9,0.4,3.0,4.3,5.8,14.8,4.5,0.7,2.0,0.0,5.6,0.4,5.6,0.8,7.9,0.6,-2.6
528,2018.12.18,2.0,0.1,1.9,0.4,3.0,4.3,5.8,14.8,4.5,0.7,2.0,0.0,5.6,0.4,5.6,0.8,-7.0
529,2018.12.19,4.0,0.7,2.0,0.1,1.9,0.4,3.0,4.3,5.8,14.8,4.5,0.7,2.0,0.0,5.6,0.4,-4.2
530,2018.12.20,4.7,1.2,4.0,0.7,2.0,0.1,1.9,0.4,3.0,4.3,5.8,14.8,4.5,0.7,2.0,0.0,-0.9
531,2018.12.21,3.1,0.0,4.7,1.2,4.0,0.7,2.0,0.1,1.9,0.4,3.0,4.3,5.8,14.8,4.5,0.7,6.7
532,2018.12.22,5.7,1.4,3.1,0.0,4.7,1.2,4.0,0.7,2.0,0.1,1.9,0.4,3.0,4.3,5.8,14.8,6.4
533,2018.12.23,6.3,0.6,5.7,1.4,3.1,0.0,4.7,1.2,4.0,0.7,2.0,0.1,1.9,0.4,3.0,4.3,4.0
534,2018.12.24,6.0,6.2,6.3,0.6,5.7,1.4,3.1,0.0,4.7,1.2,4.0,0.7,2.0,0.1,1.9,0.4,2.0
535,2018.12.25,7.9,0.4,6.0,6.2,6.3,0.6,5.7,1.4,3.1,0.0,4.7,1.2,4.0,0.7,2.0,0.1,3.8
536,2018.12.26,7.1,0.2,7.9,0.4,6.0,6.2,6.3,0.6,5.7,1.4,3.1,0.0,4.7,1.2,4.0,0.7,5.9
537,2018.12.27,5.6,0.0,7.1,0.2,7.9,0.4,6.0,6.2,6.3,0.6,5.7,1.4,3.1,0.0,4.7,1.2,6.1
538,2018.12.28,6.5,0.0,5.6,0.0,7.1,0.2,7.9,0.4,6.0,6.2,6.3,0.6,5.7,1.4,3.1,0.0,5.1
539,2018.12.29,5.7,0.0,6.5,0.0,5.6,0.0,7.1,0.2,7.9,0.4,6.0,6.2,6.3,0.6,5.7,1.4,4.8
540,2018.12.30,8.8,1.4,5.7,0.0,6.5,0.0,5.6,0.0,7.1,0.2,7.9,0.4,6.0,6.2,6.3,0.6,4.2
541,2018.12.31,7.5,0.3,8.8,1.4,5.7,0.0,6.5,0.0,5.6,0.0,7.1,0.2,7.9,0.4,6.0,6.2,2.7
542,2019.01.01,6.1,0.9,7.5,0.3,8.8,1.4,5.7,0.0,6.5,0.0,5.6,0.0,7.1,0.2,7.9,0.4,3.1
543,2019.01.02,9.5,0.9,6.1,0.9,7.5,0.3,8.8,1.4,5.7,0.0,6.5,0.0,5.6,0.0,7.1,0.2,0.3
544,2019.01.03,7.9,0.1,9.5,0.9,6.1,0.9,7.5,0.3,8.8,1.4,5.7,0.0,6.5,0.0,5.6,0.0,-1.0
545,2019.01.04,5.4,0.2,7.9,0.1,9.5,0.9,6.1,0.9,7.5,0.3,8.8,1.4,5.7,0.0,6.5,0.0,2.2
546,2019.01.05,5.8,4.0,5.4,0.2,7.9,0.1,9.5,0.9,6.1,0.9,7.5,0.3,8.8,1.4,5.7,0.0,0.4
547,2019.01.06,7.3,0.0,5.8,4.0,5.4,0.2,7.9,0.1,9.5,0.9,6.1,0.9,7.5,0.3,8.8,1.4,-5.2
548,2019.01.07,1.9,0.0,7.3,0.0,5.8,4.0,5.4,0.2,7.9,0.1,9.5,0.9,6.1,0.9,7.5,0.3,0.0
549,2019.01.08,4.4,4.7,1.9,0.0,7.3,0.0,5.8,4.0,5.4,0.2,7.9,0.1,9.5,0.9,6.1,0.9,1.8
550,2019.01.09,4.6,1.9,4.4,4.7,1.9,0.0,7.3,0.0,5.8,4.0,5.4,0.2,7.9,0.1,9.5,0.9,0.2
551,2019.01.10,3.2,0.3,4.6,1.9,4.4,4.7,1.9,0.0,7.3,0.0,5.8,4.0,5.4,0.2,7.9,0.1,-6.5
552,2019.01.11,5.6,0.1,3.2,0.3,4.6,1.9,4.4,4.7,1.9,0.0,7.3,0.0,5.8,4.0,5.4,0.2,3.3
553,2019.01.12,6.0,1.2,5.6,0.1,3.2,0.3,4.6,1.9,4.4,4.7,1.9,0.0,7.3,0.0,5.8,4.0,3.3
554,2019.01.13,5.9,1.4,6.0,1.2,5.6,0.1,3.2,0.3,4.6,1.9,4.4,4.7,1.9,0.0,7.3,0.0,3.1
555,2019.01.14,10.1,4.7,5.9,1.4,6.0,1.2,5.6,0.1,3.2,0.3,4.6,1.9,4.4,4.7,1.9,0.0,1.2
556,2019.01.15,8.2,0.7,10.1,4.7,5.9,1.4,6.0,1.2,5.6,0.1,3.2,0.3,4.6,1.9,4.4,4.7,5.7
557,2019.01.16,10.0,0.2,8.2,0.7,10.1,4.7,5.9,1.4,6.0,1.2,5.6,0.1,3.2,0.3,4.6,1.9,10.0
558,2019.01.17,6.0,3.3,10.0,0.2,8.2,0.7,10.1,4.7,5.9,1.4,6.0,1.2,5.6,0.1,3.2,0.3,5.6
559,2019.01.18,8.1,7.2,6.0,3.3,10.0,0.2,8.2,0.7,10.1,4.7,5.9,1.4,6.0,1.2,5.6,0.1,0.6
560,2019.01.19,3.6,0.0,8.1,7.2,6.0,3.3,10.0,0.2,8.2,0.7,10.1,4.7,5.9,1.4,6.0,1.2,0.0
561,2019.01.20,3.7,2.7,3.6,0.0,8.1,7.2,6.0,3.3,10.0,0.2,8.2,0.7,10.1,4.7,5.9,1.4,0.0
562,2019.01.21,1.8,0.1,3.7,2.7,3.6,0.0,8.1,7.2,6.0,3.3,10.0,0.2,8.2,0.7,10.1,4.7,-2.4
563,2019.01.22,3.0,0.0,1.8,0.1,3.7,2.7,3.6,0.0,8.1,7.2,6.0,3.3,10.0,0.2,8.2,0.7,-1.4
564,2019.01.23,4.7,2.7,3.0,0.0,1.8,0.1,3.7,2.7,3.6,0.0,8.1,7.2,6.0,3.3,10.0,0.2,1.5
565,2019.01.24,3.6,1.2,4.7,2.7,3.0,0.0,1.8,0.1,3.7,2.7,3.6,0.0,8.1,7.2,6.0,3.3,-3.3
566,2019.01.25,6.7,2.5,3.6,1.2,4.7,2.7,3.0,0.0,1.8,0.1,3.7,2.7,3.6,0.0,8.1,7.2,-2.7
567,2019.01.26,7.1,0.0,6.7,2.5,3.6,1.2,4.7,2.7,3.0,0.0,1.8,0.1,3.7,2.7,3.6,0.0,2.7
568,2019.01.27,5.2,0.7,7.1,0.0,6.7,2.5,3.6,1.2,4.7,2.7,3.0,0.0,1.8,0.1,3.7,2.7,3.6
569,2019.01.28,4.5,5.7,5.2,0.7,7.1,0.0,6.7,2.5,3.6,1.2,4.7,2.7,3.0,0.0,1.8,0.1,3.3
570,2019.01.29,4.8,0.1,4.5,5.7,5.2,0.7,7.1,0.0,6.7,2.5,3.6,1.2,4.7,2.7,3.0,0.0,-1.3
571,2019.01.30,2.6,0.1,4.8,0.1,4.5,5.7,5.2,0.7,7.1,0.0,6.7,2.5,3.6,1.2,4.7,2.7,0.1
572,2019.01.31,2.4,0.2,2.6,0.1,4.8,0.1,4.5,5.7,5.2,0.7,7.1,0.0,6.7,2.5,3.6,1.2,2.3
573,2019.02.01,4.7,1.8,2.4,0.2,2.6,0.1,4.8,0.1,4.5,5.7,5.2,0.7,7.1,0.0,6.7,2.5,9.5
574,2019.02.02,6.7,2.5,4.7,1.8,2.4,0.2,2.6,0.1,4.8,0.1,4.5,5.7,5.2,0.7,7.1,0.0,11.0
575,2019.02.03,7.6,2.0,6.7,2.5,4.7,1.8,2.4,0.2,2.6,0.1,4.8,0.1,4.5,5.7,5.2,0.7,4.4
576,2019.02.04,8.5,0.3,7.6,2.0,6.7,2.5,4.7,1.8,2.4,0.2,2.6,0.1,4.8,0.1,4.5,5.7,4.7
577,2019.02.05,3.0,0.2,8.5,0.3,7.6,2.0,6.7,2.5,4.7,1.8,2.4,0.2,2.6,0.1,4.8,0.1,3.3
578,2019.02.06,3.0,0.0,3.0,0.2,8.5,0.3,7.6,2.0,6.7,2.5,4.7,1.8,2.4,0.2,2.6,0.1,2.2
579,2019.02.07,2.5,0.0,3.0,0.0,3.0,0.2,8.5,0.3,7.6,2.0,6.7,2.5,4.7,1.8,2.4,0.2,3.8
580,2019.02.08,2.0,0.3,2.5,0.0,3.0,0.0,3.0,0.2,8.5,0.3,7.6,2.0,6.7,2.5,4.7,1.8,3.8
581,2019.02.09,2.7,0.1,2.0,0.3,2.5,0.0,3.0,0.0,3.0,0.2,8.5,0.3,7.6,2.0,6.7,2.5,6.3
582,2019.02.10,7.7,0.8,2.7,0.1,2.0,0.3,2.5,0.0,3.0,0.0,3.0,0.2,8.5,0.3,7.6,2.0,6.0
583,2019.02.11,10.5,4.3,7.7,0.8,2.7,0.1,2.0,0.3,2.5,0.0,3.0,0.0,3.0,0.2,8.5,0.3,3.2
584,2019.02.12,9.6,0.1,10.5,4.3,7.7,0.8,2.7,0.1,2.0,0.3,2.5,0.0,3.0,0.0,3.0,0.2,3.6
585,2019.02.13,5.9,0.1,9.6,0.1,10.5,4.3,7.7,0.8,2.7,0.1,2.0,0.3,2.5,0.0,3.0,0.0,7.1
586,2019.02.14,6.5,0.0,5.9,0.1,9.6,0.1,10.5,4.3,7.7,0.8,2.7,0.1,2.0,0.3,2.5,0.0,7.1
587,2019.02.15,1.9,0.0,6.5,0.0,5.9,0.1,9.6,0.1,10.5,4.3,7.7,0.8,2.7,0.1,2.0,0.3,8.4
588,2019.02.16,2.3,0.0,1.9,0.0,6.5,0.0,5.9,0.1,9.6,0.1,10.5,4.3,7.7,0.8,2.7,0.1,9.7
589,2019.02.17,1.9,0.0,2.3,0.0,1.9,0.0,6.5,0.0,5.9,0.1,9.6,0.1,10.5,4.3,7.7,0.8,7.3
590,2019.02.18,2.2,0.0,1.9,0.0,2.3,0.0,1.9,0.0,6.5,0.0,5.9,0.1,9.6,0.1,10.5,4.3,7.2
591,2019.02.19,2.3,0.2,2.2,0.0,1.9,0.0,2.3,0.0,1.9,0.0,6.5,0.0,5.9,0.1,9.6,0.1,8.3
592,2019.02.20,4.9,0.0,2.3,0.2,2.2,0.0,1.9,0.0,2.3,0.0,1.9,0.0,6.5,0.0,5.9,0.1,8.6
593,2019.02.21,4.2,0.5,4.9,0.0,2.3,0.2,2.2,0.0,1.9,0.0,2.3,0.0,1.9,0.0,6.5,0.0,10.6
594,2019.02.22,7.6,1.6,4.2,0.5,4.9,0.0,2.3,0.2,2.2,0.0,1.9,0.0,2.3,0.0,1.9,0.0,-0.8
595,2019.02.23,6.2,0.0,7.6,1.6,4.2,0.5,4.9,0.0,2.3,0.2,2.2,0.0,1.9,0.0,2.3,0.0,1.5
596,2019.02.24,3.3,0.0,6.2,0.0,7.6,1.6,4.2,0.5,4.9,0.0,2.3,0.2,2.2,0.0,1.9,0.0,6.5
597,2019.02.25,3.0,0.0,3.3,0.0,6.2,0.0,7.6,1.6,4.2,0.5,4.9,0.0,2.3,0.2,2.2,0.0,10.5
598,2019.02.26,6.9,0.0,3.0,0.0,3.3,0.0,6.2,0.0,7.6,1.6,4.2,0.5,4.9,0.0,2.3,0.2,9.5
599,2019.02.27,5.0,0.0,6.9,0.0,3.0,0.0,3.3,0.0,6.2,0.0,7.6,1.6,4.2,0.5,4.9,0.0,12.9
600,2019.02.28,8.4,0.0,5.0,0.0,6.9,0.0,3.0,0.0,3.3,0.0,6.2,0.0,7.6,1.6,4.2,0.5,11.6
601,2019.03.01,5.5,0.1,8.4,0.0,5.0,0.0,6.9,0.0,3.0,0.0,3.3,0.0,6.2,0.0,7.6,1.6,6.9
602,2019.03.02,4.5,0.4,5.5,0.1,8.4,0.0,5.0,0.0,6.9,0.0,3.0,0.0,3.3,0.0,6.2,0.0,11.7
603,2019.03.03,5.7,0.5,4.5,0.4,5.5,0.1,8.4,0.0,5.0,0.0,6.9,0.0,3.0,0.0,3.3,0.0,14.8
604,2019.03.04,9.8,0.0,5.7,0.5,4.5,0.4,5.5,0.1,8.4,0.0,5.0,0.0,6.9,0.0,3.0,0.0,11.9
605,2019.03.05,6.9,1.5,9.8,0.0,5.7,0.5,4.5,0.4,5.5,0.1,8.4,0.0,5.0,0.0,6.9,0.0,13.6
606,2019.03.06,4.7,0.5,6.9,1.5,9.8,0.0,5.7,0.5,4.5,0.4,5.5,0.1,8.4,0.0,5.0,0.0,17.2
607,2019.03.07,8.8,0.0,4.7,0.5,6.9,1.5,9.8,0.0,5.7,0.5,4.5,0.4,5.5,0.1,8.4,0.0,14.8
608,2019.03.08,4.7,1.7,8.8,0.0,4.7,0.5,6.9,1.5,9.8,0.0,5.7,0.5,4.5,0.4,5.5,0.1,12.8
609,2019.03.09,5.8,0.2,4.7,1.7,8.8,0.0,4.7,0.5,6.9,1.5,9.8,0.0,5.7,0.5,4.5,0.4,13.8
610,2019.03.10,9.1,0.2,5.8,0.2,4.7,1.7,8.8,0.0,4.7,0.5,6.9,1.5,9.8,0.0,5.7,0.5,9.3
611,2019.03.11,14.0,0.3,9.1,0.2,5.8,0.2,4.7,1.7,8.8,0.0,4.7,0.5,6.9,1.5,9.8,0.0,7.9
612,2019.03.12,5.8,0.0,14.0,0.3,9.1,0.2,5.8,0.2,4.7,1.7,8.8,0.0,4.7,0.5,6.9,1.5,6.0
613,2019.03.13,5.7,2.1,5.8,0.0,14.0,0.3,9.1,0.2,5.8,0.2,4.7,1.7,8.8,0.0,4.7,0.5,9.5
614,2019.03.14,3.8,0.0,5.7,2.1,5.8,0.0,14.0,0.3,9.1,0.2,5.8,0.2,4.7,1.7,8.8,0.0,10.1
615,2019.03.15,8.2,2.2,3.8,0.0,5.7,2.1,5.8,0.0,14.0,0.3,9.1,0.2,5.8,0.2,4.7,1.7,10.0
616,2019.03.16,7.2,0.9,8.2,2.2,3.8,0.0,5.7,2.1,5.8,0.0,14.0,0.3,9.1,0.2,5.8,0.2,17.6
617,2019.03.17,6.5,0.0,7.2,0.9,8.2,2.2,3.8,0.0,5.7,2.1,5.8,0.0,14.0,0.3,9.1,0.2,11.5
618,2019.03.18,8.7,1.5,6.5,0.0,7.2,0.9,8.2,2.2,3.8,0.0,5.7,2.1,5.8,0.0,14.0,0.3,9.9
619,2019.03.19,5.5,0.4,8.7,1.5,6.5,0.0,7.2,0.9,8.2,2.2,3.8,0.0,5.7,2.1,5.8,0.0,10.0
620,2019.03.20,2.1,0.0,5.5,0.4,8.7,1.5,6.5,0.0,7.2,0.9,8.2,2.2,3.8,0.0,5.7,2.1,11.1
621,2019.03.21,2.0,0.0,2.1,0.0,5.5,0.4,8.7,1.5,6.5,0.0,7.2,0.9,8.2,2.2,3.8,0.0,14.0
622,2019.03.22,2.0,0.0,2.0,0.0,2.1,0.0,5.5,0.4,8.7,1.5,6.5,0.0,7.2,0.9,8.2,2.2,15.6
623,2019.03.23,2.8,0.0,2.0,0.0,2.0,0.0,2.1,0.0,5.5,0.4,8.7,1.5,6.5,0.0,7.2,0.9,17.7
624,2019.03.24,4.8,0.0,2.8,0.0,2.0,0.0,2.0,0.0,2.1,0.0,5.5,0.4,8.7,1.5,6.5,0.0,12.1
625,2019.03.25,5.5,0.2,4.8,0.0,2.8,0.0,2.0,0.0,2.0,0.0,2.1,0.0,5.5,0.4,8.7,1.5,11.0
626,2019.03.26,5.9,0.0,5.5,0.2,4.8,0.0,2.8,0.0,2.0,0.0,2.0,0.0,2.1,0.0,5.5,0.4,9.0
627,2019.03.27,5.6,0.0,5.9,0.0,5.5,0.2,4.8,0.0,2.8,0.0,2.0,0.0,2.0,0.0,2.1,0.0,13.2
628,2019.03.28,3.6,0.0,5.6,0.0,5.9,0.0,5.5,0.2,4.8,0.0,2.8,0.0,2.0,0.0,2.0,0.0,13.8
629,2019.03.29,2.2,0.0,3.6,0.0,5.6,0.0,5.9,0.0,5.5,0.2,4.8,0.0,2.8,0.0,2.0,0.0,15.7
630,2019.03.30,2.0,0.0,2.2,0.0,3.6,0.0,5.6,0.0,5.9,0.0,5.5,0.2,4.8,0.0,2.8,0.0,17.7
631,2019.03.31,2.5,0.0,2.0,0.0,2.2,0.0,3.6,0.0,5.6,0.0,5.9,0.0,5.5,0.2,4.8,0.0,13.9
632,2019.04.01,5.9,0.0,2.5,0.0,2.0,0.0,2.2,0.0,3.6,0.0,5.6,0.0,5.9,0.0,5.5,0.2,15.2
633,2019.04.02,6.6,0.0,5.9,0.0,2.5,0.0,2.0,0.0,2.2,0.0,3.6,0.0,5.6,0.0,5.9,0.0,15.5
634,2019.04.03,6.6,0.0,6.6,0.0,5.9,0.0,2.5,0.0,2.0,0.0,2.2,0.0,3.6,0.0,5.6,0.0,17.0
635,2019.04.04,7.0,0.0,6.6,0.0,6.6,0.0,5.9,0.0,2.5,0.0,2.0,0.0,2.2,0.0,3.6,0.0,15.0
636,2019.04.05,7.7,3.0,7.0,0.0,6.6,0.0,6.6,0.0,5.9,0.0,2.5,0.0,2.0,0.0,2.2,0.0,15.5
637,2019.04.06,3.5,3.0,7.7,3.0,7.0,0.0,6.6,0.0,6.6,0.0,5.9,0.0,2.5,0.0,2.0,0.0,17.6
638,2019.04.07,4.0,0.0,3.5,3.0,7.7,3.0,7.0,0.0,6.6,0.0,6.6,0.0,5.9,0.0,2.5,0.0,19.7
639,2019.04.08,3.3,0.0,4.0,0.0,3.5,3.0,7.7,3.0,7.0,0.0,6.6,0.0,6.6,0.0,5.9,0.0,19.0
640,2019.04.09,4.5,0.4,3.3,0.0,4.0,0.0,3.5,3.0,7.7,3.0,7.0,0.0,6.6,0.0,6.6,0.0,17.5
641,2019.04.10,5.4,0.0,4.5,0.4,3.3,0.0,4.0,0.0,3.5,3.0,7.7,3.0,7.0,0.0,6.6,0.0,14.2
642,2019.04.11,6.5,6.4,5.4,0.0,4.5,0.4,3.3,0.0,4.0,0.0,3.5,3.0,7.7,3.0,7.0,0.0,10.5
643,2019.04.12,5.4,13.4,6.5,6.4,5.4,0.0,4.5,0.4,3.3,0.0,4.0,0.0,3.5,3.0,7.7,3.0,10.1
644,2019.04.13,5.4,0.2,5.4,13.4,6.5,6.4,5.4,0.0,4.5,0.4,3.3,0.0,4.0,0.0,3.5,3.0,14.4
645,2019.04.14,6.4,1.3,5.4,0.2,5.4,13.4,6.5,6.4,5.4,0.0,4.5,0.4,3.3,0.0,4.0,0.0,12.4
646,2019.04.15,6.4,0.0,6.4,1.3,5.4,0.2,5.4,13.4,6.5,6.4,5.4,0.0,4.5,0.4,3.3,0.0,12.8
647,2019.04.16,3.9,0.0,6.4,0.0,6.4,1.3,5.4,0.2,5.4,13.4,6.5,6.4,5.4,0.0,4.5,0.4,15.2
648,2019.04.17,3.0,0.0,3.9,0.0,6.4,0.0,6.4,1.3,5.4,0.2,5.4,13.4,6.5,6.4,5.4,0.0,18.4
649,2019.04.18,4.1,0.1,3.0,0.0,3.9,0.0,6.4,0.0,6.4,1.3,5.4,0.2,5.4,13.4,6.5,6.4,20.7
650,2019.04.19,4.0,0.0,4.1,0.1,3.0,0.0,3.9,0.0,6.4,0.0,6.4,1.3,5.4,0.2,5.4,13.4,19.6
651,2019.04.20,3.2,0.0,4.0,0.0,4.1,0.1,3.0,0.0,3.9,0.0,6.4,0.0,6.4,1.3,5.4,0.2,20.3
652,2019.04.21,3.6,0.0,3.2,0.0,4.0,0.0,4.1,0.1,3.0,0.0,3.9,0.0,6.4,0.0,6.4,1.3,19.1
653,2019.04.22,7.1,0.3,3.6,0.0,3.2,0.0,4.0,0.0,4.1,0.1,3.0,0.0,3.9,0.0,6.4,0.0,11.8
654,2019.04.23,7.4,4.8,7.1,0.3,3.6,0.0,3.2,0.0,4.0,0.0,4.1,0.1,3.0,0.0,3.9,0.0,21.4
655,2019.04.24,6.0,2.1,7.4,4.8,7.1,0.3,3.6,0.0,3.2,0.0,4.0,0.0,4.1,0.1,3.0,0.0,23.8
656,2019.04.25,6.3,0.0,6.0,2.1,7.4,4.8,7.1,0.3,3.6,0.0,3.2,0.0,4.0,0.0,4.1,0.1,25.9
657,2019.04.26,6.1,2.8,6.3,0.0,6.0,2.1,7.4,4.8,7.1,0.3,3.6,0.0,3.2,0.0,4.0,0.0,17.7
658,2019.04.27,6.7,4.3,6.1,2.8,6.3,0.0,6.0,2.1,7.4,4.8,7.1,0.3,3.6,0.0,3.2,0.0,15.8
659,2019.04.28,8.2,0.4,6.7,4.3,6.1,2.8,6.3,0.0,6.0,2.1,7.4,4.8,7.1,0.3,3.6,0.0,15.9
660,2019.04.29,5.2,0.9,8.2,0.4,6.7,4.3,6.1,2.8,6.3,0.0,6.0,2.1,7.4,4.8,7.1,0.3,16.8
661,2019.04.30,3.8,6.1,5.2,0.9,8.2,0.4,6.7,4.3,6.1,2.8,6.3,0.0,6.0,2.1,7.4,4.8,19.3
662,2019.05.01,6.4,0.0,3.8,6.1,5.2,0.9,8.2,0.4,6.7,4.3,6.1,2.8,6.3,0.0,6.0,2.1,21.1
663,2019.05.02,5.5,1.0,6.4,0.0,3.8,6.1,5.2,0.9,8.2,0.4,6.7,4.3,6.1,2.8,6.3,0.0,16.9
664,2019.05.03,5.9,0.6,5.5,1.0,6.4,0.0,3.8,6.1,5.2,0.9,8.2,0.4,6.7,4.3,6.1,2.8,17.4
665,2019.05.04,5.0,10.9,5.9,0.6,5.5,1.0,6.4,0.0,3.8,6.1,5.2,0.9,8.2,0.4,6.7,4.3,11.3
666,2019.05.05,5.8,27.1,5.0,10.9,5.9,0.6,5.5,1.0,6.4,0.0,3.8,6.1,5.2,0.9,8.2,0.4,11.7
667,2019.05.06,4.9,9.1,5.8,27.1,5.0,10.9,5.9,0.6,5.5,1.0,6.4,0.0,3.8,6.1,5.2,0.9,15.2
668,2019.05.07,6.3,0.0,4.9,9.1,5.8,27.1,5.0,10.9,5.9,0.6,5.5,1.0,6.4,0.0,3.8,6.1,17.8
669,2019.05.08,4.6,0.0,6.3,0.0,4.9,9.1,5.8,27.1,5.0,10.9,5.9,0.6,5.5,1.0,6.4,0.0,11.4
670,2019.05.09,5.0,17.0,4.6,0.0,6.3,0.0,4.9,9.1,5.8,27.1,5.0,10.9,5.9,0.6,5.5,1.0,19.3
671,2019.05.10,6.6,0.6,5.0,17.0,4.6,0.0,6.3,0.0,4.9,9.1,5.8,27.1,5.0,10.9,5.9,0.6,22.3
672,2019.05.11,3.6,0.8,6.6,0.6,5.0,17.0,4.6,0.0,6.3,0.0,4.9,9.1,5.8,27.1,5.0,10.9,22.3
673,2019.05.12,4.9,9.8,3.6,0.8,6.6,0.6,5.0,17.0,4.6,0.0,6.3,0.0,4.9,9.1,5.8,27.1,16.4
674,2019.05.13,6.3,1.2,4.9,9.8,3.6,0.8,6.6,0.6,5.0,17.0,4.6,0.0,6.3,0.0,4.9,9.1,10.5
675,2019.05.14,6.0,30.3,6.3,1.2,4.9,9.8,3.6,0.8,6.6,0.6,5.0,17.0,4.6,0.0,6.3,0.0,11.6
676,2019.05.15,3.0,9.3,6.0,30.3,6.3,1.2,4.9,9.8,3.6,0.8,6.6,0.6,5.0,17.0,4.6,0.0,17.0
677,2019.05.16,2.2,0.1,3.0,9.3,6.0,30.3,6.3,1.2,4.9,9.8,3.6,0.8,6.6,0.6,5.0,17.0,20.0
678,2019.05.17,2.6,0.0,2.2,0.1,3.0,9.3,6.0,30.3,6.3,1.2,4.9,9.8,3.6,0.8,6.6,0.6,23.4
679,2019.05.18,3.9,0.2,2.6,0.0,2.2,0.1,3.0,9.3,6.0,30.3,6.3,1.2,4.9,9.8,3.6,0.8,24.4
680,2019.05.19,4.7,3.5,3.9,0.2,2.6,0.0,2.2,0.1,3.0,9.3,6.0,30.3,6.3,1.2,4.9,9.8,22.4
681,2019.05.20,6.0,7.7,4.7,3.5,3.9,0.2,2.6,0.0,2.2,0.1,3.0,9.3,6.0,30.3,6.3,1.2,19.8
682,2019.05.21,5.4,5.7,6.0,7.7,4.7,3.5,3.9,0.2,2.6,0.0,2.2,0.1,3.0,9.3,6.0,30.3,17.6
683,2019.05.22,7.1,1.5,5.4,5.7,6.0,7.7,4.7,3.5,3.9,0.2,2.6,0.0,2.2,0.1,3.0,9.3,18.5
684,2019.05.23,7.7,0.0,7.1,1.5,5.4,5.7,6.0,7.7,4.7,3.5,3.9,0.2,2.6,0.0,2.2,0.1,20.5
685,2019.05.24,3.5,2.2,7.7,0.0,7.1,1.5,5.4,5.7,6.0,7.7,4.7,3.5,3.9,0.2,2.6,0.0,23.9
686,2019.05.25,2.9,0.0,3.5,2.2,7.7,0.0,7.1,1.5,5.4,5.7,6.0,7.7,4.7,3.5,3.9,0.2,25.6
687,2019.05.26,2.8,0.0,2.9,0.0,3.5,2.2,7.7,0.0,7.1,1.5,5.4,5.7,6.0,7.7,4.7,3.5,25.6
688,2019.05.27,4.2,7.8,2.8,0.0,2.9,0.0,3.5,2.2,7.7,0.0,7.1,1.5,5.4,5.7,6.0,7.7,23.6
689,2019.05.28,4.2,9.4,4.2,7.8,2.8,0.0,2.9,0.0,3.5,2.2,7.7,0.0,7.1,1.5,5.4,5.7,21.8
690,2019.05.29,3.3,5.8,4.2,9.4,4.2,7.8,2.8,0.0,2.9,0.0,3.5,2.2,7.7,0.0,7.1,1.5,16.7
691,2019.05.30,4.2,23.1,3.3,5.8,4.2,9.4,4.2,7.8,2.8,0.0,2.9,0.0,3.5,2.2,7.7,0.0,23.1
692,2019.05.31,3.3,1.4,4.2,23.1,3.3,5.8,4.2,9.4,4.2,7.8,2.8,0.0,2.9,0.0,3.5,2.2,25.2
693,2019.06.01,4.9,0.9,3.3,1.4,4.2,23.1,3.3,5.8,4.2,9.4,4.2,7.8,2.8,0.0,2.9,0.0,27.2
694,2019.06.02,3.6,0.0,4.9,0.9,3.3,1.4,4.2,23.1,3.3,5.8,4.2,9.4,4.2,7.8,2.8,0.0,28.1
695,2019.06.03,3.5,0.2,3.6,0.0,4.9,0.9,3.3,1.4,4.2,23.1,3.3,5.8,4.2,9.4,4.2,7.8,27.5
696,2019.06.04,3.3,0.0,3.5,0.2,3.6,0.0,4.9,0.9,3.3,1.4,4.2,23.1,3.3,5.8,4.2,9.4,27.7
697,2019.06.05,3.9,3.0,3.3,0.0,3.5,0.2,3.6,0.0,4.9,0.9,3.3,1.4,4.2,23.1,3.3,5.8,26.2
698,2019.06.06,4.8,4.6,3.9,3.0,3.3,0.0,3.5,0.2,3.6,0.0,4.9,0.9,3.3,1.4,4.2,23.1,27.7
699,2019.06.07,4.1,8.8,4.8,4.6,3.9,3.0,3.3,0.0,3.5,0.2,3.6,0.0,4.9,0.9,3.3,1.4,27.1
700,2019.06.08,6.0,0.0,4.1,8.8,4.8,4.6,3.9,3.0,3.3,0.0,3.5,0.2,3.6,0.0,4.9,0.9,28.1
