,Date,Wind_m/s,Precipitation_mm,Wind_m/s1,Precipitation_mm1,Wind_m/s2,Precipitation_mm2,Wind_m/s3,Precipitation_mm3,Target: Max_temp
917,2020.01.07,1.5,0.0,1.7,0.0,7.9,0.1,7.4,0.0,1.1
918,2020.01.08,1.2,0.0,1.5,0.0,1.7,0.0,7.9,0.1,1.3
919,2020.01.09,1.8,0.0,1.2,0.0,1.5,0.0,1.7,0.0,1.5
920,2020.01.10,2.6,0.0,1.8,0.0,1.2,0.0,1.5,0.0,6.5
921,2020.01.11,4.8,0.0,2.6,0.0,1.8,0.0,1.2,0.0,4.2
922,2020.01.12,1.4,0.0,4.8,0.0,2.6,0.0,1.8,0.0,2.7
923,2020.01.13,1.9,0.0,1.4,0.0,4.8,0.0,2.6,0.0,2.9
924,2020.01.14,2.1,0.0,1.9,0.0,1.4,0.0,4.8,0.0,3.1
925,2020.01.15,2.3,0.0,2.1,0.0,1.9,0.0,1.4,0.0,3.0
926,2020.01.16,1.4,0.0,2.3,0.0,2.1,0.0,1.9,0.0,2.5
927,2020.01.17,2.2,0.0,1.4,0.0,2.3,0.0,2.1,0.0,1.7
928,2020.01.18,2.3,0.0,2.2,0.0,1.4,0.0,2.3,0.0,2.8
929,2020.01.19,2.5,0.1,2.3,0.0,2.2,0.0,1.4,0.0,4.4
930,2020.01.20,2.6,0.0,2.5,0.1,2.3,0.0,2.2,0.0,3.6
931,2020.01.21,1.5,0.0,2.6,0.0,2.5,0.1,2.3,0.0,2.8
932,2020.01.22,4.7,0.0,1.5,0.0,2.6,0.0,2.5,0.1,3.4
933,2020.01.23,4.6,0.0,4.7,0.0,1.5,0.0,2.6,0.0,1.7
934,2020.01.24,1.9,0.0,4.6,0.0,4.7,0.0,1.5,0.0,1.6
935,2020.01.25,1.6,0.9,1.9,0.0,4.6,0.0,4.7,0.0,1.2
936,2020.01.26,1.9,0.4,1.6,0.9,1.9,0.0,4.6,0.0,5.7
937,2020.01.27,2.0,0.0,1.9,0.4,1.6,0.9,1.9,0.0,4.7
938,2020.01.28,3.6,6.8,2.0,0.0,1.9,0.4,1.6,0.9,5.3
939,2020.01.29,6.8,0.1,3.6,6.8,2.0,0.0,1.9,0.4,4.5
940,2020.01.30,6.7,0.4,6.8,0.1,3.6,6.8,2.0,0.0,11.0
941,2020.01.31,7.1,0.7,6.7,0.4,6.8,0.1,3.6,6.8,10.6
942,2020.02.01,3.3,0.0,7.1,0.7,6.7,0.4,6.8,0.1,12.8
943,2020.02.02,8.4,0.4,3.3,0.0,7.1,0.7,6.7,0.4,10.8
944,2020.02.03,7.6,5.0,8.4,0.4,3.3,0.0,7.1,0.7,7.4
945,2020.02.04,12.6,9.8,7.6,5.0,8.4,0.4,3.3,0.0,7.0
946,2020.02.05,11.2,0.0,12.6,9.8,7.6,5.0,8.4,0.4,4.3
947,2020.02.06,7.3,0.0,11.2,0.0,12.6,9.8,7.6,5.0,6.8
948,2020.02.07,5.3,0.0,7.3,0.0,11.2,0.0,12.6,9.8,4.1
949,2020.02.08,3.7,0.0,5.3,0.0,7.3,0.0,11.2,0.0,5.3
950,2020.02.09,2.9,0.0,3.7,0.0,5.3,0.0,7.3,0.0,12.0
951,2020.02.10,8.6,0.4,2.9,0.0,3.7,0.0,5.3,0.0,7.9
952,2020.02.11,11.0,2.1,8.6,0.4,2.9,0.0,3.7,0.0,6.4
953,2020.02.12,7.3,0.0,11.0,2.1,8.6,0.4,2.9,0.0,7.4
954,2020.02.13,6.3,1.0,7.3,0.0,11.0,2.1,8.6,0.4,8.0
955,2020.02.14,6.7,4.3,6.3,1.0,7.3,0.0,11.0,2.1,8.2
956,2020.02.15,3.4,0.0,6.7,4.3,6.3,1.0,7.3,0.0,9.1
957,2020.02.16,3.6,0.0,3.4,0.0,6.7,4.3,6.3,1.0,11.0
958,2020.02.17,2.6,0.0,3.6,0.0,3.4,0.0,6.7,4.3,10.8
959,2020.02.18,6.1,0.4,2.6,0.0,3.6,0.0,3.4,0.0,7.8
960,2020.02.19,6.0,0.2,6.1,0.4,2.6,0.0,3.6,0.0,6.8
961,2020.02.20,5.8,0.0,6.0,0.2,6.1,0.4,2.6,0.0,7.8
962,2020.02.21,8.8,0.4,5.8,0.0,6.0,0.2,6.1,0.4,8.6
963,2020.02.22,4.9,0.0,8.8,0.4,5.8,0.0,6.0,0.2,10.8
964,2020.02.23,8.5,0.4,4.9,0.0,8.8,0.4,5.8,0.0,12.3
965,2020.02.24,9.6,1.9,8.5,0.4,4.9,0.0,8.8,0.4,14.4
966,2020.02.25,5.5,1.9,9.6,1.9,8.5,0.4,4.9,0.0,8.9
967,2020.02.26,7.7,7.1,5.5,1.9,9.6,1.9,8.5,0.4,6.8
968,2020.02.27,7.8,0.0,7.7,7.1,5.5,1.9,9.6,1.9,7.1
969,2020.02.28,11.9,3.7,7.8,0.0,7.7,7.1,5.5,1.9,8.9
970,2020.02.29,6.6,0.0,11.9,3.7,7.8,0.0,7.7,7.1,9.6
971,2020.03.01,6.2,5.6,6.6,0.0,11.9,3.7,7.8,0.0,12.4
972,2020.03.02,6.6,12.9,6.2,5.6,6.6,0.0,11.9,3.7,10.5
973,2020.03.03,4.7,4.3,6.6,12.9,6.2,5.6,6.6,0.0,8.9
974,2020.03.04,6.4,0.0,4.7,4.3,6.6,12.9,6.2,5.6,9.8
975,2020.03.05,4.0,0.0,6.4,0.0,4.7,4.3,6.6,12.9,5.6
976,2020.03.06,4.8,11.8,4.0,0.0,6.4,0.0,4.7,4.3,9.3
977,2020.03.07,6.8,1.2,4.8,11.8,4.0,0.0,6.4,0.0,9.0
978,2020.03.08,4.5,0.0,6.8,1.2,4.8,11.8,4.0,0.0,10.0
979,2020.03.09,2.6,0.0,4.5,0.0,6.8,1.2,4.8,11.8,11.3
980,2020.03.10,4.6,0.0,2.6,0.0,4.5,0.0,6.8,1.2,14.6
981,2020.03.11,4.8,1.5,4.6,0.0,2.6,0.0,4.5,0.0,16.7
982,2020.03.12,5.3,0.0,4.8,1.5,4.6,0.0,2.6,0.0,13.1
983,2020.03.13,7.6,0.4,5.3,0.0,4.8,1.5,4.6,0.0,9.7
984,2020.03.14,5.8,0.0,7.6,0.4,5.3,0.0,4.8,1.5,8.9
985,2020.03.15,4.1,0.0,5.8,0.0,7.6,0.4,5.3,0.0,10.6
986,2020.03.16,6.1,0.0,4.1,0.0,5.8,0.0,7.6,0.4,13.1
987,2020.03.17,1.5,0.0,6.1,0.0,4.1,0.0,5.8,0.0,15.5
988,2020.03.18,1.7,0.0,1.5,0.0,6.1,0.0,4.1,0.0,17.2
989,2020.03.19,2.2,0.0,1.7,0.0,1.5,0.0,6.1,0.0,17.6
990,2020.03.20,2.8,0.0,2.2,0.0,1.7,0.0,1.5,0.0,15.4
991,2020.03.21,6.9,2.9,2.8,0.0,2.2,0.0,1.7,0.0,5.8
992,2020.03.22,4.8,1.0,6.9,2.9,2.8,0.0,2.2,0.0,3.7
993,2020.03.23,9.3,1.1,4.8,1.0,6.9,2.9,2.8,0.0,6.2
994,2020.03.24,7.7,0.0,9.3,1.1,4.8,1.0,6.9,2.9,5.0
995,2020.03.25,6.2,0.0,7.7,0.0,9.3,1.1,4.8,1.0,11.9
996,2020.03.26,5.4,0.0,6.2,0.0,7.7,0.0,9.3,1.1,14.4
997,2020.03.27,3.6,0.0,5.4,0.0,6.2,0.0,7.7,0.0,16.4
998,2020.03.28,2.7,0.0,3.6,0.0,5.4,0.0,6.2,0.0,15.8
999,2020.03.29,5.7,0.0,2.7,0.0,3.6,0.0,5.4,0.0,8.1
1000,2020.03.30,4.2,1.4,5.7,0.0,2.7,0.0,3.6,0.0,8.3
1001,2020.03.31,2.8,0.0,4.2,1.4,5.7,0.0,2.7,0.0,10.0
1002,2020.04.01,1.9,0.0,2.8,0.0,4.2,1.4,5.7,0.0,11.1
1003,2020.04.02,2.8,0.0,1.9,0.0,2.8,0.0,4.2,1.4,13.8
1004,2020.04.03,4.1,0.0,2.8,0.0,1.9,0.0,2.8,0.0,15.0
1005,2020.04.04,3.8,0.0,4.1,0.0,2.8,0.0,1.9,0.0,15.9
1006,2020.04.05,4.6,0.0,3.8,0.0,4.1,0.0,2.8,0.0,15.6
1007,2020.04.06,3.8,0.0,4.6,0.0,3.8,0.0,4.1,0.0,17.0
1008,2020.04.07,1.9,0.0,3.8,0.0,4.6,0.0,3.8,0.0,19.2
1009,2020.04.08,1.4,0.0,1.9,0.0,3.8,0.0,4.6,0.0,20.5
1010,2020.04.09,3.9,0.0,1.4,0.0,1.9,0.0,3.8,0.0,18.8
1011,2020.04.10,4.7,0.0,3.9,0.0,1.4,0.0,1.9,0.0,18.9
1012,2020.04.11,2.5,0.0,4.7,0.0,3.9,0.0,1.4,0.0,17.9
1013,2020.04.12,3.4,0.0,2.5,0.0,4.7,0.0,3.9,0.0,21.1
1014,2020.04.13,6.1,0.3,3.4,0.0,2.5,0.0,4.7,0.0,10.9
1015,2020.04.14,6.9,0.2,6.1,0.3,3.4,0.0,2.5,0.0,13.6
1016,2020.04.15,5.0,0.0,6.9,0.2,6.1,0.3,3.4,0.0,19.5
1017,2020.04.16,4.1,0.0,5.0,0.0,6.9,0.2,6.1,0.3,21.4
1018,2020.04.17,5.4,0.0,4.1,0.0,5.0,0.0,6.9,0.2,20.5
1019,2020.04.18,3.0,1.0,5.4,0.0,4.1,0.0,5.0,0.0,17.0
1020,2020.04.19,5.1,11.4,3.0,1.0,5.4,0.0,4.1,0.0,15.4
1021,2020.04.20,5.5,0.0,5.1,11.4,3.0,1.0,5.4,0.0,16.2
1022,2020.04.21,6.0,0.0,5.5,0.0,5.1,11.4,3.0,1.0,17.2
1023,2020.04.22,4.1,0.0,6.0,0.0,5.5,0.0,5.1,11.4,18.5
1024,2020.04.23,2.8,0.0,4.1,0.0,6.0,0.0,5.5,0.0,18.9
1025,2020.04.24,4.7,0.0,2.8,0.0,4.1,0.0,6.0,0.0,18.4
1026,2020.04.25,8.5,0.4,4.7,0.0,2.8,0.0,4.1,0.0,18.3
1027,2020.04.26,3.2,0.0,8.5,0.4,4.7,0.0,2.8,0.0,18.8
1028,2020.04.27,3.9,0.0,3.2,0.0,8.5,0.4,4.7,0.0,22.2
1029,2020.04.28,5.3,2.5,3.9,0.0,3.2,0.0,8.5,0.4,18.4
1030,2020.04.29,5.6,3.1,5.3,2.5,3.9,0.0,3.2,0.0,21.0
1031,2020.04.30,6.3,0.5,5.6,3.1,5.3,2.5,3.9,0.0,19.1
1032,2020.05.01,4.8,1.1,6.3,0.5,5.6,3.1,5.3,2.5,19.4
1033,2020.05.02,6.0,0.0,4.8,1.1,6.3,0.5,5.6,3.1,17.8
1034,2020.05.03,7.9,0.0,6.0,0.0,4.8,1.1,6.3,0.5,19.5
1035,2020.05.04,4.1,0.1,7.9,0.0,6.0,0.0,4.8,1.1,17.5
1036,2020.05.05,7.4,4.8,4.1,0.1,7.9,0.0,6.0,0.0,15.6
1037,2020.05.06,8.5,0.0,7.4,4.8,4.1,0.1,7.9,0.0,16.3
1038,2020.05.07,8.0,0.0,8.5,0.0,7.4,4.8,4.1,0.1,21.8
1039,2020.05.08,2.6,0.0,8.0,0.0,8.5,0.0,7.4,4.8,23.1
1040,2020.05.09,3.4,0.0,2.6,0.0,8.0,0.0,8.5,0.0,24.0
1041,2020.05.10,4.2,0.0,3.4,0.0,2.6,0.0,8.0,0.0,24.6
1042,2020.05.11,8.3,0.0,4.2,0.0,3.4,0.0,2.6,0.0,15.5
1043,2020.05.12,7.9,0.0,8.3,0.0,4.2,0.0,3.4,0.0,11.2
1044,2020.05.13,3.5,1.0,7.9,0.0,8.3,0.0,4.2,0.0,22.4
1045,2020.05.14,4.7,0.6,3.5,1.0,7.9,0.0,8.3,0.0,19.4
1046,2020.05.15,7.6,4.1,4.7,0.6,3.5,1.0,7.9,0.0,19.9
1047,2020.05.16,3.1,0.0,7.6,4.1,4.7,0.6,3.5,1.0,20.9
1048,2020.05.17,3.5,6.3,3.1,0.0,7.6,4.1,4.7,0.6,24.3
1049,2020.05.18,2.4,0.0,3.5,6.3,3.1,0.0,7.6,4.1,25.1
1050,2020.05.19,4.0,0.1,2.4,0.0,3.5,6.3,3.1,0.0,19.7
1051,2020.05.20,3.7,9.7,4.0,0.1,2.4,0.0,3.5,6.3,20.0
1052,2020.05.21,4.9,0.0,3.7,9.7,4.0,0.1,2.4,0.0,19.1
1053,2020.05.22,4.1,0.0,4.9,0.0,3.7,9.7,4.0,0.1,16.8
1054,2020.05.23,3.1,1.5,4.1,0.0,4.9,0.0,3.7,9.7,19.9
1055,2020.05.24,9.9,2.7,3.1,1.5,4.1,0.0,4.9,0.0,17.9
1056,2020.05.25,7.1,0.2,9.9,2.7,3.1,1.5,4.1,0.0,20.4
1057,2020.05.26,4.8,2.0,7.1,0.2,9.9,2.7,3.1,1.5,21.8
1058,2020.05.27,3.9,1.2,4.8,2.0,7.1,0.2,9.9,2.7,20.9
1059,2020.05.28,6.1,0.3,3.9,1.2,4.8,2.0,7.1,0.2,20.4
1060,2020.05.29,4.8,1.2,6.1,0.3,3.9,1.2,4.8,2.0,19.7
1061,2020.05.30,3.9,5.1,4.8,1.2,6.1,0.3,3.9,1.2,13.4
1062,2020.05.31,8.3,0.0,3.9,5.1,4.8,1.2,6.1,0.3,22.4
1063,2020.06.01,4.3,1.5,8.3,0.0,3.9,5.1,4.8,1.2,19.9
1064,2020.06.02,4.8,0.2,4.3,1.5,8.3,0.0,3.9,5.1,21.8
1065,2020.06.03,3.9,1.3,4.8,0.2,4.3,1.5,8.3,0.0,24.5
1066,2020.06.04,7.9,1.3,3.9,1.3,4.8,0.2,4.3,1.5,23.3
1067,2020.06.05,7.6,9.1,7.9,1.3,3.9,1.3,4.8,0.2,25.9
1068,2020.06.06,3.4,1.9,7.6,9.1,7.9,1.3,3.9,1.3,27.0
1069,2020.06.07,4.5,12.1,3.4,1.9,7.6,9.1,7.9,1.3,23.6
1070,2020.06.08,4.2,3.1,4.5,12.1,3.4,1.9,7.6,9.1,26.1
1071,2020.06.09,2.1,1.6,4.2,3.1,4.5,12.1,3.4,1.9,25.1
1072,2020.06.10,3.3,8.2,2.1,1.6,4.2,3.1,4.5,12.1,25.3
1073,2020.06.11,3.0,2.4,3.3,8.2,2.1,1.6,4.2,3.1,26.5
1074,2020.06.12,2.2,0.4,3.0,2.4,3.3,8.2,2.1,1.6,30.2
1075,2020.06.13,2.3,1.2,2.2,0.4,3.0,2.4,3.3,8.2,28.3
1076,2020.06.14,3.2,17.6,2.3,1.2,2.2,0.4,3.0,2.4,23.6
1077,2020.06.15,3.3,19.0,3.2,17.6,2.3,1.2,2.2,0.4,21.3
1078,2020.06.16,4.1,19.3,3.3,19.0,3.2,17.6,2.3,1.2,23.1
1079,2020.06.17,3.8,9.9,4.1,19.3,3.3,19.0,3.2,17.6,22.5
1080,2020.06.18,5.5,10.2,3.8,9.9,4.1,19.3,3.3,19.0,24.0
1081,2020.06.19,7.9,0.0,5.5,10.2,3.8,9.9,4.1,19.3,20.3
1082,2020.06.20,7.6,0.0,7.9,0.0,5.5,10.2,3.8,9.9,21.2
1083,2020.06.21,6.8,2.8,7.6,0.0,7.9,0.0,5.5,10.2,22.8
1084,2020.06.22,5.8,0.8,6.8,2.8,7.6,0.0,7.9,0.0,26.2
1085,2020.06.23,4.4,0.0,5.8,0.8,6.8,2.8,7.6,0.0,25.1
1086,2020.06.24,3.7,0.0,4.4,0.0,5.8,0.8,6.8,2.8,27.5
1087,2020.06.25,3.3,0.0,3.7,0.0,4.4,0.0,5.8,0.8,29.7
1088,2020.06.26,6.2,3.6,3.3,0.0,3.7,0.0,4.4,0.0,30.4
1089,2020.06.27,4.4,2.3,6.2,3.6,3.3,0.0,3.7,0.0,33.0
1090,2020.06.28,3.5,0.0,4.4,2.3,6.2,3.6,3.3,0.0,32.0
1091,2020.06.29,9.6,2.3,3.5,0.0,4.4,2.3,6.2,3.6,27.6
1092,2020.06.30,4.8,0.0,9.6,2.3,3.5,0.0,4.4,2.3,30.5
1093,2020.07.01,4.1,0.0,4.8,0.0,9.6,2.3,3.5,0.0,31.8
1094,2020.07.02,3.1,3.9,4.1,0.0,4.8,0.0,9.6,2.3,25.2
1095,2020.07.03,7.0,6.4,3.1,3.9,4.1,0.0,4.8,0.0,28.1
1096,2020.07.04,3.5,1.2,7.0,6.4,3.1,3.9,4.1,0.0,29.3
1097,2020.07.05,4.1,0.0,3.5,1.2,7.0,6.4,3.1,3.9,29.8
1098,2020.07.06,7.6,0.0,4.1,0.0,3.5,1.2,7.0,6.4,23.1
1099,2020.07.07,9.1,1.3,7.6,0.0,4.1,0.0,3.5,1.2,26.5
1100,2020.07.08,3.5,0.0,9.1,1.3,7.6,0.0,4.1,0.0,26.7
1101,2020.07.09,3.7,0.0,3.5,0.0,9.1,1.3,7.6,0.0,31.8
1102,2020.07.10,4.8,0.0,3.7,0.0,3.5,0.0,9.1,1.3,31.2
1103,2020.07.11,6.3,3.5,4.8,0.0,3.7,0.0,3.5,0.0,22.6
1104,2020.07.12,5.2,4.0,6.3,3.5,4.8,0.0,3.7,0.0,23.8
1105,2020.07.13,3.2,0.3,5.2,4.0,6.3,3.5,4.8,0.0,24.6
1106,2020.07.14,2.2,0.0,3.2,0.3,5.2,4.0,6.3,3.5,26.0
1107,2020.07.15,3.4,0.0,2.2,0.0,3.2,0.3,5.2,4.0,24.6
1108,2020.07.16,5.0,0.0,3.4,0.0,2.2,0.0,3.2,0.3,23.1
1109,2020.07.17,4.7,0.8,5.0,0.0,3.4,0.0,2.2,0.0,21.2
1110,2020.07.18,2.6,2.1,4.7,0.8,5.0,0.0,3.4,0.0,27.4
1111,2020.07.19,2.2,3.2,2.6,2.1,4.7,0.8,5.0,0.0,28.9
1112,2020.07.20,4.1,0.0,2.2,3.2,2.6,2.1,4.7,0.8,30.2
1113,2020.07.21,3.8,0.4,4.1,0.0,2.2,3.2,2.6,2.1,28.2
1114,2020.07.22,3.9,2.8,3.8,0.4,4.1,0.0,2.2,3.2,29.5
1115,2020.07.23,3.8,0.0,3.9,2.8,3.8,0.4,4.1,0.0,29.8
1116,2020.07.24,4.8,7.3,3.8,0.0,3.9,2.8,3.8,0.4,27.3
1117,2020.07.25,4.1,5.7,4.8,7.3,3.8,0.0,3.9,2.8,29.2
1118,2020.07.26,4.1,0.0,4.1,5.7,4.8,7.3,3.8,0.0,29.7
1119,2020.07.27,4.2,0.0,4.1,0.0,4.1,5.7,4.8,7.3,32.9
1120,2020.07.28,4.4,0.0,4.2,0.0,4.1,0.0,4.1,5.7,30.5
1121,2020.07.29,5.0,0.0,4.4,0.0,4.2,0.0,4.1,0.0,32.8
1122,2020.07.30,3.2,0.0,5.0,0.0,4.4,0.0,4.2,0.0,31.4
1123,2020.07.31,4.6,0.0,3.2,0.0,5.0,0.0,4.4,0.0,28.8
1124,2020.08.01,3.9,0.0,4.6,0.0,3.2,0.0,5.0,0.0,29.8
1125,2020.08.02,4.3,0.0,3.9,0.0,4.6,0.0,3.2,0.0,31.5
1126,2020.08.03,5.2,0.5,4.3,0.0,3.9,0.0,4.6,0.0,29.6
1127,2020.08.04,5.4,4.3,5.2,0.5,4.3,0.0,3.9,0.0,25.0
1128,2020.08.05,3.1,3.4,5.4,4.3,5.2,0.5,4.3,0.0,29.7
1129,2020.08.06,4.7,1.3,3.1,3.4,5.4,4.3,5.2,0.5,31.5
1130,2020.08.07,5.8,0.0,4.7,1.3,3.1,3.4,5.4,4.3,32.9
1131,2020.08.08,3.8,0.0,5.8,0.0,4.7,1.3,3.1,3.4,33.0
1132,2020.08.09,3.1,0.0,3.8,0.0,5.8,0.0,4.7,1.3,33.0
1133,2020.08.10,2.8,1.5,3.1,0.0,3.8,0.0,5.8,0.0,33.1
1134,2020.08.11,3.8,1.4,2.8,1.5,3.1,0.0,3.8,0.0,32.1
1135,2020.08.12,4.0,0.0,3.8,1.4,2.8,1.5,3.1,0.0,31.3
1136,2020.08.13,3.2,0.0,4.0,0.0,3.8,1.4,2.8,1.5,31.0
1137,2020.08.14,3.3,0.0,3.2,0.0,4.0,0.0,3.8,1.4,28.9
1138,2020.08.15,2.6,1.1,3.3,0.0,3.2,0.0,4.0,0.0,26.0
1139,2020.08.16,3.4,25.9,2.6,1.1,3.3,0.0,3.2,0.0,30.9
1140,2020.08.17,3.9,4.4,3.4,25.9,2.6,1.1,3.3,0.0,27.4
1141,2020.08.18,4.3,6.6,3.9,4.4,3.4,25.9,2.6,1.1,27.8
1142,2020.08.19,4.5,1.1,4.3,6.6,3.9,4.4,3.4,25.9,30.1
1143,2020.08.20,3.6,0.0,4.5,1.1,4.3,6.6,3.9,4.4,31.6
1144,2020.08.21,2.7,0.0,3.6,0.0,4.5,1.1,4.3,6.6,32.9
1145,2020.08.22,2.1,0.0,2.7,0.0,3.6,0.0,4.5,1.1,28.7
1146,2020.08.23,4.9,3.7,2.1,0.0,2.7,0.0,3.6,0.0,28.9
1147,2020.08.24,4.0,0.0,4.9,3.7,2.1,0.0,2.7,0.0,26.7
1148,2020.08.25,4.6,0.0,4.0,0.0,4.9,3.7,2.1,0.0,30.3
1149,2020.08.26,5.6,0.0,4.6,0.0,4.0,0.0,4.9,3.7,26.1
1150,2020.08.27,7.7,0.0,5.6,0.0,4.6,0.0,4.0,0.0,29.1
1151,2020.08.28,4.8,0.0,7.7,0.0,5.6,0.0,4.6,0.0,32.7
1152,2020.08.29,6.7,0.0,4.8,0.0,7.7,0.0,5.6,0.0,34.3
1153,2020.08.30,7.6,0.0,6.7,0.0,4.8,0.0,7.7,0.0,26.2
1154,2020.08.31,7.0,0.2,7.6,0.0,6.7,0.0,4.8,0.0,19.7
1155,2020.09.01,5.5,16.7,7.0,0.2,7.6,0.0,6.7,0.0,24.0
1156,2020.09.02,5.3,0.0,5.5,16.7,7.0,0.2,7.6,0.0,25.1
1157,2020.09.03,4.1,0.0,5.3,0.0,5.5,16.7,7.0,0.2,25.9
1158,2020.09.04,3.0,0.0,4.1,0.0,5.3,0.0,5.5,16.7,28.9
1159,2020.09.05,2.4,0.0,3.0,0.0,4.1,0.0,5.3,0.0,30.1
1160,2020.09.06,2.3,0.0,2.4,0.0,3.0,0.0,4.1,0.0,26.5
1161,2020.09.07,4.9,0.2,2.3,0.0,2.4,0.0,3.0,0.0,25.9
1162,2020.09.08,2.8,0.0,4.9,0.2,2.3,0.0,2.4,0.0,28.0
1163,2020.09.09,2.1,0.0,2.8,0.0,4.9,0.2,2.3,0.0,27.7
1164,2020.09.10,3.0,0.0,2.1,0.0,2.8,0.0,4.9,0.2,27.5
1165,2020.09.11,2.8,0.0,3.0,0.0,2.1,0.0,2.8,0.0,29.6
1166,2020.09.12,3.0,0.0,2.8,0.0,3.0,0.0,2.1,0.0,30.2
1167,2020.09.13,2.7,0.0,3.0,0.0,2.8,0.0,3.0,0.0,30.5
1168,2020.09.14,3.9,0.0,2.7,0.0,3.0,0.0,2.8,0.0,30.7
1169,2020.09.15,3.9,0.0,3.9,0.0,2.7,0.0,3.0,0.0,30.5
1170,2020.09.16,2.7,0.0,3.9,0.0,3.9,0.0,2.7,0.0,30.5
1171,2020.09.17,3.9,0.8,2.7,0.0,3.9,0.0,3.9,0.0,23.5
1172,2020.09.18,3.6,0.0,3.9,0.8,2.7,0.0,3.9,0.0,23.1
1173,2020.09.19,2.6,0.0,3.6,0.0,3.9,0.8,2.7,0.0,25.7
1174,2020.09.20,4.0,0.0,2.6,0.0,3.6,0.0,3.9,0.8,26.8
1175,2020.09.21,4.1,0.0,4.0,0.0,2.6,0.0,3.6,0.0,28.1
1176,2020.09.22,4.7,0.0,4.1,0.0,4.0,0.0,2.6,0.0,26.4
1177,2020.09.23,2.5,1.8,4.7,0.0,4.1,0.0,4.0,0.0,24.9
1178,2020.09.24,2.0,1.0,2.5,1.8,4.7,0.0,4.1,0.0,21.6
1179,2020.09.25,5.6,9.2,2.0,1.0,2.5,1.8,4.7,0.0,18.3
1180,2020.09.26,7.6,10.4,5.6,9.2,2.0,1.0,2.5,1.8,16.9
1181,2020.09.27,6.0,0.0,7.6,10.4,5.6,9.2,2.0,1.0,19.6
1182,2020.09.28,6.0,8.5,6.0,0.0,7.6,10.4,5.6,9.2,17.0
1183,2020.09.29,6.0,0.2,6.0,8.5,6.0,0.0,7.6,10.4,16.0
1184,2020.09.30,6.9,0.2,6.0,0.2,6.0,8.5,6.0,0.0,15.8
1185,2020.10.01,5.2,6.0,6.9,0.2,6.0,0.2,6.0,8.5,21.6
1186,2020.10.02,4.3,0.2,5.2,6.0,6.9,0.2,6.0,0.2,27.0
1187,2020.10.03,6.9,0.0,4.3,0.2,5.2,6.0,6.9,0.2,22.4
1188,2020.10.04,6.4,6.0,6.9,0.0,4.3,0.2,5.2,6.0,22.8
1189,2020.10.05,5.7,0.0,6.4,6.0,6.9,0.0,4.3,0.2,21.9
1190,2020.10.06,4.3,0.0,5.7,0.0,6.4,6.0,6.9,0.0,15.9
1191,2020.10.07,6.8,2.5,4.3,0.0,5.7,0.0,6.4,6.0,18.1
1192,2020.10.08,6.6,0.0,6.8,2.5,4.3,0.0,5.7,0.0,18.8
1193,2020.10.09,2.5,0.0,6.6,0.0,6.8,2.5,4.3,0.0,20.6
1194,2020.10.10,2.3,0.0,2.5,0.0,6.6,0.0,6.8,2.5,14.7
1195,2020.10.11,3.7,1.5,2.3,0.0,2.5,0.0,6.6,0.0,13.5
1196,2020.10.12,4.9,30.1,3.7,1.5,2.3,0.0,2.5,0.0,10.1
1197,2020.10.13,7.9,32.5,4.9,30.1,3.7,1.5,2.3,0.0,13.1
1198,2020.10.14,8.9,8.8,7.9,32.5,4.9,30.1,3.7,1.5,12.6
1199,2020.10.15,4.2,10.4,8.9,8.8,7.9,32.5,4.9,30.1,12.8
1200,2020.10.16,3.8,0.9,4.2,10.4,8.9,8.8,7.9,32.5,10.6
1201,2020.10.17,5.5,0.0,3.8,0.9,4.2,10.4,8.9,8.8,12.3
1202,2020.10.18,6.0,0.0,5.5,0.0,3.8,0.9,4.2,10.4,14.1
1203,2020.10.19,2.8,0.0,6.0,0.0,5.5,0.0,3.8,0.9,14.8
1204,2020.10.20,4.0,0.0,2.8,0.0,6.0,0.0,5.5,0.0,16.6
1205,2020.10.21,4.2,0.0,4.0,0.0,2.8,0.0,6.0,0.0,15.7
1206,2020.10.22,3.2,0.0,4.2,0.0,4.0,0.0,2.8,0.0,16.4
1207,2020.10.23,1.8,0.0,3.2,0.0,4.2,0.0,4.0,0.0,17.9
1208,2020.10.24,5.6,0.0,1.8,0.0,3.2,0.0,4.2,0.0,13.3
1209,2020.10.25,2.3,4.5,5.6,0.0,1.8,0.0,3.2,0.0,19.0
1210,2020.10.26,6.6,0.0,2.3,4.5,5.6,0.0,1.8,0.0,18.1
1211,2020.10.27,3.0,0.0,6.6,0.0,2.3,4.5,5.6,0.0,17.6
1212,2020.10.28,2.1,0.0,3.0,0.0,6.6,0.0,2.3,4.5,16.4
1213,2020.10.29,5.7,0.4,2.1,0.0,3.0,0.0,6.6,0.0,12.6
1214,2020.10.30,5.5,2.0,5.7,0.4,2.1,0.0,3.0,0.0,17.0
1215,2020.10.31,6.9,0.9,5.5,2.0,5.7,0.4,2.1,0.0,13.4
1216,2020.11.01,2.3,0.6,6.9,0.9,5.5,2.0,5.7,0.4,13.6
1217,2020.11.02,1.8,1.5,2.3,0.6,6.9,0.9,5.5,2.0,17.5
1218,2020.11.03,1.5,0.0,1.8,1.5,2.3,0.6,6.9,0.9,13.8
1219,2020.11.04,0.9,3.7,1.5,0.0,1.8,1.5,2.3,0.6,12.5
1220,2020.11.05,3.7,8.7,0.9,3.7,1.5,0.0,1.8,1.5,12.7
