,Date,Wind_m/s,Precipitation_mm,Min_temp,Max_temp,Mean_temp,Target: Max_temp
1566,2021.10.14,3.4,0.0,6.1,12.8,9.45,13.7
1567,2021.10.15,1.5,0.0,7.7,13.7,10.7,15.8
1568,2021.10.16,2.1,0.0,8.9,15.8,12.350000000000001,15.5
1569,2021.10.17,2.0,0.0,9.1,15.5,12.3,14.7
1570,2021.10.18,2.2,0.0,9.6,14.7,12.149999999999999,15.8
1571,2021.10.19,2.8,0.0,9.9,15.8,12.850000000000001,17.6
1572,2021.10.20,4.1,0.0,10.5,17.6,14.05,19.0
1573,2021.10.21,8.9,0.8,13.3,19.0,16.15,13.4
1574,2021.10.22,4.2,1.1,9.7,13.4,11.55,12.9
1575,2021.10.23,5.4,0.0,8.3,12.9,10.600000000000001,12.6
1576,2021.10.24,2.3,0.0,6.7,12.6,9.65,13.3
1577,2021.10.25,3.5,0.0,6.8,13.3,10.05,12.5
1578,2021.10.26,3.2,0.0,7.3,12.5,9.9,14.2
1579,2021.10.27,1.6,0.0,7.5,14.2,10.85,14.3
1580,2021.10.28,2.1,0.0,8.2,14.3,11.25,15.9
1581,2021.10.29,4.3,0.0,8.1,15.9,12.0,16.6
1582,2021.10.30,5.6,0.0,8.8,16.6,12.700000000000001,15.7
1583,2021.10.31,4.1,0.0,8.6,15.7,12.149999999999999,14.6
1584,2021.11.01,3.8,0.0,7.2,14.6,10.9,12.9
1585,2021.11.02,6.9,8.3,7.4,12.9,10.15,12.3
1586,2021.11.03,4.2,0.0,6.8,12.3,9.55,15.7
1587,2021.11.04,5.4,11.2,10.8,15.7,13.25,10.8
1588,2021.11.05,3.7,0.0,7.2,10.8,9.0,11.4
1589,2021.11.06,2.9,0.0,6.4,11.4,8.9,10.5
1590,2021.11.07,1.8,0.7,8.4,10.5,9.45,10.7
1591,2021.11.08,4.8,5.6,7.9,10.7,9.3,11.9
1592,2021.11.09,1.9,0.0,6.1,11.9,9.0,11.4
1593,2021.11.10,4.2,0.0,5.6,11.4,8.5,11.2
1594,2021.11.11,2.7,0.0,6.1,11.2,8.649999999999999,10.7
1595,2021.11.12,1.5,0.0,6.0,10.7,8.35,10.5
1596,2021.11.13,2.2,0.0,5.9,10.5,8.2,11.9
1597,2021.11.14,1.8,0.0,7.4,11.9,9.65,12.2
1598,2021.11.15,2.3,0.0,7.9,12.2,10.05,10.1
1599,2021.11.16,1.9,0.0,6.2,10.1,8.15,9.1
1600,2021.11.17,2.3,0.0,5.1,9.1,7.1,10.9
1601,2021.11.18,5.4,0.0,6.1,10.9,8.5,10.2
1602,2021.11.19,5.3,0.0,6.0,10.2,8.1,13.1
1603,2021.11.20,5.9,0.0,7.9,13.1,10.5,10.9
1604,2021.11.21,2.2,0.0,6.4,10.9,8.65,9.7
1605,2021.11.22,2.0,0.0,6.0,9.7,7.85,8.3
1606,2021.11.23,2.5,0.0,4.7,8.3,6.5,6.6
1607,2021.11.24,1.7,0.0,3.2,6.6,4.9,7.2
1608,2021.11.25,3.8,0.0,2.3,7.2,4.75,6.9
1609,2021.11.26,3.5,10.7,5.9,6.9,6.4,6.3
1610,2021.11.27,3.6,0.6,2.6,6.3,4.45,9.0
1611,2021.11.28,3.1,1.5,4.2,9.0,6.6,3.8
1612,2021.11.29,7.1,0.0,1.3,3.8,2.55,4.7
1613,2021.11.30,6.3,2.5,0.8,4.7,2.75,8.8
1614,2021.12.01,8.7,2.0,4.2,8.8,6.5,8.4
1615,2021.12.02,7.0,35.2,4.9,8.4,6.65,5.1
1616,2021.12.03,7.1,11.7,1.1,5.1,3.0999999999999996,3.3
1617,2021.12.04,3.6,0.0,0.2,3.3,1.75,2.2
1618,2021.12.05,2.3,4.2,0.9,2.2,1.55,2.4
1619,2021.12.06,3.8,6.4,1.2,2.4,1.7999999999999998,1.7
1620,2021.12.07,4.1,0.0,-0.8,1.7,0.44999999999999996,2.1
1621,2021.12.08,3.9,0.0,-0.3,2.1,0.9,3.0
1622,2021.12.09,5.4,5.8,0.3,3.0,1.65,3.1
1623,2021.12.10,3.1,0.0,1.2,3.1,2.15,1.8
1624,2021.12.11,4.7,0.0,-0.2,1.8,0.8,2.5
1625,2021.12.12,5.5,0.0,-0.5,2.5,1.0,2.6
1626,2021.12.13,2.9,0.0,-0.8,2.6,0.9,3.6
1627,2021.12.14,1.7,0.0,0.5,3.6,2.05,4.0
1628,2021.12.15,1.7,0.0,0.5,4.0,2.25,4.5
1629,2021.12.16,2.0,0.0,1.7,4.5,3.1,5.1
1630,2021.12.17,4.6,0.0,1.4,5.1,3.25,3.9
1631,2021.12.18,3.4,0.0,0.7,3.9,2.3,6.9
1632,2021.12.19,7.2,0.0,1.1,6.9,4.0,5.8
1633,2021.12.20,8.1,0.0,1.0,5.8,3.4,1.9
1634,2021.12.21,3.8,0.0,-0.2,1.9,0.85,0.9
1635,2021.12.22,1.3,0.0,-0.9,0.9,0.0,-0.3
1636,2021.12.23,2.9,0.0,-2.0,-0.3,-1.15,6.5
1637,2021.12.24,3.8,1.3,-0.1,6.5,3.2,6.2
1638,2021.12.25,3.3,0.0,2.8,6.2,4.5,2.9
1639,2021.12.26,2.7,0.7,0.7,2.9,1.7999999999999998,2.6
1640,2021.12.27,2.4,3.1,0.4,2.6,1.5,2.1
1641,2021.12.28,2.3,0.4,0.3,2.1,1.2,4.5
1642,2021.12.29,2.4,2.9,1.6,4.5,3.05,5.3
1643,2021.12.30,1.9,0.1,2.6,5.3,3.95,11.7
1644,2021.12.31,3.5,0.2,6.4,11.7,9.05,12.3
1645,2022.01.01,5.7,0.0,7.6,12.3,9.95,9.4
1646,2022.01.02,2.9,0.0,6.6,9.4,8.0,11.8
1647,2022.01.03,7.3,0.6,7.0,11.8,9.4,11.0
1648,2022.01.04,7.4,2.6,6.4,11.0,8.7,11.3
1649,2022.01.05,6.9,3.5,4.4,11.3,7.8500000000000005,5.3
1650,2022.01.06,6.0,0.0,2.0,5.3,3.65,2.9
1651,2022.01.07,2.2,0.0,0.4,2.9,1.65,1.6
1652,2022.01.08,1.2,0.0,-0.7,1.6,0.45000000000000007,0.6
1653,2022.01.09,2.8,0.0,-1.2,0.6,-0.3,3.4
1654,2022.01.10,4.2,0.0,-0.3,3.4,1.55,2.6
1655,2022.01.11,4.6,0.0,0.1,2.6,1.35,1.0
1656,2022.01.12,2.0,0.0,-1.3,1.0,-0.15000000000000002,1.6
1657,2022.01.13,2.4,0.0,-1.7,1.6,-0.04999999999999993,5.3
1658,2022.01.14,5.3,0.0,-0.1,5.3,2.6,5.0
1659,2022.01.15,3.7,0.0,1.1,5.0,3.05,1.9
1660,2022.01.16,1.9,0.0,-0.4,1.9,0.75,5.8
1661,2022.01.17,9.6,1.3,2.2,5.8,4.0,3.8
1662,2022.01.18,6.6,0.0,0.1,3.8,1.95,3.1
1663,2022.01.19,1.7,0.0,-0.1,3.1,1.5,4.5
1664,2022.01.20,8.4,0.2,-0.2,4.5,2.15,0.8
1665,2022.01.21,6.8,0.0,-1.8,0.8,-0.5,3.0
1666,2022.01.22,6.7,0.1,-0.9,3.0,1.05,0.1
1667,2022.01.23,3.5,0.0,-2.4,0.1,-1.15,0.2
1668,2022.01.24,1.8,0.0,-2.2,0.2,-1.0,1.1
1669,2022.01.25,2.5,0.0,-3.0,1.1,-0.95,3.1
1670,2022.01.26,3.0,0.0,-0.6,3.1,1.25,4.4
1671,2022.01.27,4.5,0.0,0.4,4.4,2.4000000000000004,6.0
1672,2022.01.28,8.7,0.7,2.6,6.0,4.3,3.9
1673,2022.01.29,7.1,3.0,0.7,3.9,2.3,7.5
1674,2022.01.30,12.5,1.5,3.6,7.5,5.55,4.2
1675,2022.01.31,7.7,0.2,1.2,4.2,2.7,4.7
1676,2022.02.01,6.2,0.0,1.2,4.7,2.95,5.9
1677,2022.02.02,7.8,3.3,1.1,5.9,3.5,5.4
1678,2022.02.03,8.0,0.0,1.1,5.4,3.25,7.0
1679,2022.02.04,2.1,0.0,2.0,7.0,4.5,7.4
1680,2022.02.05,6.7,0.0,3.8,7.4,5.6,7.2
1681,2022.02.06,5.1,0.1,2.0,7.2,4.6,6.6
1682,2022.02.07,8.4,2.5,3.6,6.6,5.1,6.5
1683,2022.02.08,8.0,0.0,2.1,6.5,4.3,11.0
1684,2022.02.09,6.0,0.0,6.2,11.0,8.6,11.2
1685,2022.02.10,1.8,0.0,5.0,11.2,8.1,11.0
1686,2022.02.11,6.0,0.1,5.1,11.0,8.05,7.4
1687,2022.02.12,4.6,0.0,1.8,7.4,4.6000000000000005,6.9
1688,2022.02.13,4.3,0.0,0.5,6.9,3.7,9.4
1689,2022.02.14,4.1,0.7,0.7,9.4,5.05,10.5
1690,2022.02.15,4.9,1.1,7.3,10.5,8.9,10.2
1691,2022.02.16,4.0,4.8,5.8,10.2,8.0,13.8
1692,2022.02.17,8.1,0.6,6.0,13.8,9.9,11.7
1693,2022.02.18,7.1,0.0,5.8,11.7,8.75,9.4
1694,2022.02.19,5.7,0.3,6.3,9.4,7.85,8.9
1695,2022.02.20,5.8,0.0,3.8,8.9,6.35,6.6
1696,2022.02.21,6.2,3.4,4.4,6.6,5.5,8.6
1697,2022.02.22,8.2,0.0,4.4,8.6,6.5,9.1
1698,2022.02.23,7.6,1.7,3.4,9.1,6.25,10.4
1699,2022.02.24,3.8,0.0,3.3,10.4,6.85,9.8
1700,2022.02.25,6.9,0.0,4.3,9.8,7.050000000000001,8.3
1701,2022.02.26,6.1,0.0,2.6,8.3,5.45,8.6
1702,2022.02.27,6.3,0.0,3.6,8.6,6.1,4.5
1703,2022.02.28,5.6,2.2,2.2,4.5,3.35,7.6
1704,2022.03.01,4.3,0.0,1.2,7.6,4.3999999999999995,7.2
1705,2022.03.02,2.4,0.0,1.2,7.2,4.2,6.8
1706,2022.03.03,1.7,0.0,1.4,6.8,4.1,6.4
1707,2022.03.04,3.2,0.2,1.4,6.4,3.9000000000000004,6.8
1708,2022.03.05,3.2,0.0,1.5,6.8,4.15,7.5
1709,2022.03.06,2.7,0.0,1.0,7.5,4.25,6.8
1710,2022.03.07,3.9,0.3,2.8,6.8,4.8,7.3
1711,2022.03.08,4.0,0.0,1.1,7.3,4.2,9.2
1712,2022.03.09,2.5,0.0,1.9,9.2,5.55,6.3
1713,2022.03.10,5.3,1.4,1.0,6.3,3.65,4.6
1714,2022.03.11,4.5,0.0,-1.5,4.6,1.5499999999999998,5.8
1715,2022.03.12,3.2,0.0,-0.6,5.8,2.6,8.4
1716,2022.03.13,2.0,0.0,0.4,8.4,4.4,10.8
1717,2022.03.14,2.5,0.0,1.8,10.8,6.300000000000001,12.1
1718,2022.03.15,3.3,0.0,4.3,12.1,8.2,8.0
1719,2022.03.16,4.4,4.4,4.5,8.0,6.25,11.7
1720,2022.03.17,3.6,0.0,3.8,11.7,7.75,9.7
1721,2022.03.18,4.1,0.0,3.7,9.7,6.699999999999999,9.6
1722,2022.03.19,4.7,0.0,4.1,9.6,6.85,9.3
1723,2022.03.20,3.6,0.0,2.3,9.3,5.800000000000001,11.6
1724,2022.03.21,3.2,0.0,3.6,11.6,7.6,16.0
1725,2022.03.22,2.3,0.0,5.5,16.0,10.75,16.9
1726,2022.03.23,1.8,0.0,7.8,16.9,12.35,18.7
1727,2022.03.24,3.7,0.0,9.3,18.7,14.0,17.0
1728,2022.03.25,2.5,0.0,8.5,17.0,12.75,17.5
1729,2022.03.26,4.5,0.0,9.0,17.5,13.25,15.4
1730,2022.03.27,3.6,0.0,9.9,15.4,12.65,19.9
1731,2022.03.28,3.9,0.0,8.5,19.9,14.2,19.5
1732,2022.03.29,4.2,0.1,11.1,19.5,15.3,17.0
1733,2022.03.30,6.8,0.0,10.0,17.0,13.5,11.7
1734,2022.03.31,4.3,14.5,10.3,11.7,11.0,11.0
1735,2022.04.01,4.3,8.0,6.7,11.0,8.85,4.9
1736,2022.04.02,2.9,5.6,3.2,4.9,4.050000000000001,6.7
1737,2022.04.03,4.5,7.0,2.4,6.7,4.55,9.0
1738,2022.04.04,4.3,0.0,1.2,9.0,5.1,10.9
1739,2022.04.05,5.2,0.0,3.3,10.9,7.1,17.3
1740,2022.04.06,4.2,0.0,7.6,17.3,12.45,16.4
1741,2022.04.07,4.6,0.0,10.1,16.4,13.25,13.3
1742,2022.04.08,4.5,1.3,9.9,13.3,11.600000000000001,13.0
1743,2022.04.09,8.7,16.5,7.5,13.0,10.25,12.2
1744,2022.04.10,6.7,0.0,5.6,12.2,8.899999999999999,12.1
1745,2022.04.11,4.9,0.0,4.2,12.1,8.15,16.3
1746,2022.04.12,2.4,0.0,7.0,16.3,11.65,16.4
1747,2022.04.13,3.1,0.0,7.8,16.4,12.1,18.6
1748,2022.04.14,2.8,0.0,8.7,18.6,13.65,17.3
1749,2022.04.15,3.6,0.0,10.2,17.3,13.75,12.4
1750,2022.04.16,6.0,0.5,8.1,12.4,10.25,12.0
1751,2022.04.17,5.8,0.0,5.5,12.0,8.75,11.0
1752,2022.04.18,4.9,0.3,6.0,11.0,8.5,10.6
1753,2022.04.19,2.8,1.3,5.8,10.6,8.2,12.7
1754,2022.04.20,3.1,1.6,6.0,12.7,9.35,16.3
1755,2022.04.21,4.0,0.0,6.7,16.3,11.5,12.3
1756,2022.04.22,5.7,2.9,9.2,12.3,10.75,10.8
1757,2022.04.23,2.3,2.9,8.8,10.8,9.8,20.0
1758,2022.04.24,8.7,0.1,9.3,20.0,14.65,16.4
1759,2022.04.25,5.3,0.0,9.8,16.4,13.1,18.8
1760,2022.04.26,2.4,0.0,9.6,18.8,14.2,12.9
1761,2022.04.27,3.3,5.8,10.5,12.9,11.7,17.6
1762,2022.04.28,3.3,1.4,9.9,17.6,13.75,18.5
1763,2022.04.29,2.2,0.0,11.9,18.5,15.2,19.8
1764,2022.04.30,2.2,0.0,11.6,19.8,15.7,20.0
1765,2022.05.01,3.3,0.6,11.4,20.0,15.7,20.5
1766,2022.05.02,1.7,0.9,13.3,20.5,16.9,21.6
1767,2022.05.03,2.6,0.3,13.2,21.6,17.4,22.6
1768,2022.05.04,3.3,0.1,13.6,22.6,18.1,23.1
1769,2022.05.05,3.6,0.3,12.4,23.1,17.75,23.0
1770,2022.05.06,3.0,0.1,14.0,23.0,18.5,22.5
1771,2022.05.07,3.9,0.3,15.7,22.5,19.1,22.7
1772,2022.05.08,2.1,2.6,14.4,22.7,18.55,22.8
1773,2022.05.09,2.2,0.3,13.7,22.8,18.25,22.6
1774,2022.05.10,2.5,0.0,14.4,22.6,18.5,25.2
1775,2022.05.11,3.9,0.0,15.0,25.2,20.1,27.1
1776,2022.05.12,4.5,0.7,15.8,27.1,21.450000000000003,25.4
1777,2022.05.13,3.9,0.4,17.2,25.4,21.299999999999997,23.4
1778,2022.05.14,5.4,0.0,16.0,23.4,19.7,25.2
1779,2022.05.15,3.5,0.0,14.4,25.2,19.8,24.3
1780,2022.05.16,2.2,0.0,17.5,24.3,20.9,20.8
1781,2022.05.17,5.9,3.7,15.7,20.8,18.25,20.1
1782,2022.05.18,3.7,0.0,14.0,20.1,17.05,22.0
1783,2022.05.19,3.5,0.0,11.4,22.0,16.7,25.5
1784,2022.05.20,3.1,0.0,12.7,25.5,19.1,22.9
1785,2022.05.21,7.6,0.3,17.2,22.9,20.049999999999997,22.5
1786,2022.05.22,6.0,0.0,14.5,22.5,18.5,23.7
1787,2022.05.23,3.2,0.0,13.9,23.7,18.8,19.7
1788,2022.05.24,5.1,1.6,14.1,19.7,16.9,24.7
1789,2022.05.25,5.4,0.0,13.4,24.7,19.05,25.2
1790,2022.05.26,4.7,0.0,13.3,25.2,19.25,25.8
1791,2022.05.27,4.9,0.0,17.2,25.8,21.5,19.1
1792,2022.05.28,6.3,1.4,13.6,19.1,16.35,13.8
1793,2022.05.29,3.6,10.1,9.9,13.8,11.850000000000001,20.4
1794,2022.05.30,4.3,1.1,9.8,20.4,15.1,24.1
1795,2022.05.31,3.1,0.0,11.3,24.1,17.700000000000003,25.0
1796,2022.06.01,5.3,0.7,15.7,25.0,20.35,27.3
1797,2022.06.02,4.9,0.0,16.8,27.3,22.05,28.6
1798,2022.06.03,3.4,0.0,16.8,28.6,22.700000000000003,25.8
1799,2022.06.04,5.9,5.0,18.6,25.8,22.200000000000003,27.2
1800,2022.06.05,4.2,0.2,18.9,27.2,23.049999999999997,27.3
1801,2022.06.06,3.0,0.0,17.4,27.3,22.35,29.6
1802,2022.06.07,2.1,0.0,17.7,29.6,23.65,24.7
1803,2022.06.08,2.9,7.3,17.2,24.7,20.95,23.4
1804,2022.06.09,2.7,10.0,17.0,23.4,20.2,24.3
1805,2022.06.10,6.8,9.3,16.2,24.3,20.25,27.1
1806,2022.06.11,4.2,1.0,16.0,27.1,21.55,27.3
1807,2022.06.12,2.9,0.0,17.6,27.3,22.450000000000003,28.3
1808,2022.06.13,6.2,0.0,18.3,28.3,23.3,23.0
1809,2022.06.14,4.7,0.0,14.6,23.0,18.8,26.5
1810,2022.06.15,1.9,0.0,14.4,26.5,20.45,28.1
1811,2022.06.16,6.5,3.4,17.5,28.1,22.8,25.3
1812,2022.06.17,6.1,0.0,15.5,25.3,20.4,27.5
1813,2022.06.18,2.2,0.0,16.1,27.5,21.8,30.6
1814,2022.06.19,4.3,0.0,19.0,30.6,24.8,32.0
1815,2022.06.20,4.3,0.0,19.5,32.0,25.75,24.9
1816,2022.06.21,7.2,0.0,18.5,24.9,21.7,28.2
1817,2022.06.22,3.5,0.0,17.0,28.2,22.6,27.1
1818,2022.06.23,4.1,1.3,19.2,27.1,23.15,30.5
1819,2022.06.24,3.9,0.8,18.7,30.5,24.6,30.1
1820,2022.06.25,4.9,0.9,20.7,30.1,25.4,32.8
1821,2022.06.26,2.6,0.0,19.4,32.8,26.099999999999998,35.4
1822,2022.06.27,2.5,0.0,23.0,35.4,29.2,34.5
1823,2022.06.28,3.0,0.5,23.5,34.5,29.0,36.4
1824,2022.06.29,4.6,0.0,23.7,36.4,30.049999999999997,36.9
1825,2022.06.30,4.8,0.0,24.9,36.9,30.9,37.5
1826,2022.07.01,6.4,0.0,21.2,37.5,29.35,31.4
1827,2022.07.02,6.0,0.1,18.0,31.4,24.7,33.6
1828,2022.07.03,3.3,0.0,21.3,33.6,27.450000000000003,36.6
1829,2022.07.04,3.2,0.0,21.8,36.6,29.200000000000003,32.2
1830,2022.07.05,6.7,0.4,22.1,32.2,27.150000000000002,28.8
1831,2022.07.06,4.2,0.2,19.3,28.8,24.05,27.7
1832,2022.07.07,6.6,0.3,18.8,27.7,23.25,23.7
1833,2022.07.08,5.2,0.6,15.9,23.7,19.8,27.2
1834,2022.07.09,5.6,0.0,15.5,27.2,21.35,24.1
1835,2022.07.10,8.5,0.0,16.4,24.1,20.25,25.1
1836,2022.07.11,6.1,0.0,13.0,25.1,19.05,27.1
1837,2022.07.12,5.4,0.0,14.3,27.1,20.700000000000003,31.3
1838,2022.07.13,5.4,0.0,16.0,31.3,23.65,34.8
1839,2022.07.14,4.6,0.0,21.1,34.8,27.95,29.9
1840,2022.07.15,6.7,0.0,22.0,29.9,25.95,30.6
1841,2022.07.16,6.5,0.0,19.4,30.6,25.0,28.7
1842,2022.07.17,5.0,0.0,16.5,28.7,22.6,29.8
1843,2022.07.18,2.5,0.0,17.6,29.8,23.700000000000003,33.3
1844,2022.07.19,2.2,0.0,20.4,33.3,26.849999999999998,36.1
1845,2022.07.20,2.2,0.0,22.4,36.1,29.25,37.7
1846,2022.07.21,4.8,0.0,24.8,37.7,31.25,38.6
1847,2022.07.22,3.3,0.0,25.3,38.6,31.950000000000003,39.7
1848,2022.07.23,6.5,0.0,26.2,39.7,32.95,34.5
1849,2022.07.24,5.8,0.7,23.3,34.5,28.9,34.8
1850,2022.07.25,2.6,0.0,22.3,34.8,28.549999999999997,31.9
1851,2022.07.26,6.2,0.4,23.7,31.9,27.799999999999997,33.1
1852,2022.07.27,4.0,0.0,20.7,33.1,26.9,33.7
1853,2022.07.28,5.0,0.0,22.2,33.7,27.950000000000003,35.0
1854,2022.07.29,5.0,0.9,23.9,35.0,29.45,32.5
1855,2022.07.30,6.6,0.5,21.7,32.5,27.1,25.3
1856,2022.07.31,7.0,0.0,18.0,25.3,21.65,30.7
1857,2022.08.01,2.9,0.0,16.7,30.7,23.7,31.9
1858,2022.08.02,3.4,0.0,20.0,31.9,25.95,32.7
1859,2022.08.03,2.6,0.0,22.6,32.7,27.650000000000002,33.6
1860,2022.08.04,2.4,0.0,22.5,33.6,28.05,37.0
1861,2022.08.05,2.4,0.0,24.2,37.0,30.6,36.3
1862,2022.08.06,8.4,0.4,23.4,36.3,29.849999999999998,31.2
1863,2022.08.07,3.7,1.8,20.4,31.2,25.799999999999997,31.2
1864,2022.08.08,5.3,0.7,21.8,31.2,26.5,30.9
1865,2022.08.09,5.2,1.0,18.9,30.9,24.9,29.8
1866,2022.08.10,6.3,0.0,20.6,29.8,25.200000000000003,29.2
1867,2022.08.11,5.2,0.0,19.4,29.2,24.299999999999997,29.2
1868,2022.08.12,3.6,0.0,19.1,29.2,24.15,32.1
1869,2022.08.13,4.1,0.0,21.3,32.1,26.700000000000003,32.1
1870,2022.08.14,2.1,0.0,21.9,32.1,27.0,34.1
1871,2022.08.15,2.6,0.0,24.4,34.1,29.25,33.8
1872,2022.08.16,4.9,0.0,23.8,33.8,28.799999999999997,35.5
1873,2022.08.17,2.4,0.0,23.9,35.5,29.7,37.2
1874,2022.08.18,4.2,0.0,25.1,37.2,31.150000000000002,38.8
1875,2022.08.19,4.3,8.1,24.7,38.8,31.75,32.5
1876,2022.08.20,4.5,1.6,21.7,32.5,27.1,20.8
1877,2022.08.21,3.9,12.7,18.4,20.8,19.6,23.3
1878,2022.08.22,3.2,8.7,17.9,23.3,20.6,24.7
1879,2022.08.23,3.7,0.0,18.4,24.7,21.549999999999997,29.5
1880,2022.08.24,2.6,0.4,19.2,29.5,24.35,31.6
1881,2022.08.25,2.1,1.8,20.7,31.6,26.15,33.2
1882,2022.08.26,2.7,0.0,23.2,33.2,28.200000000000003,33.7
1883,2022.08.27,1.9,0.0,23.3,33.7,28.5,28.4
1884,2022.08.28,3.8,0.0,22.3,28.4,25.35,28.8
1885,2022.08.29,3.2,0.0,20.0,28.8,24.4,28.9
1886,2022.08.30,3.9,0.1,22.7,28.9,25.799999999999997,28.6
1887,2022.08.31,3.6,0.0,21.4,28.6,25.0,20.0
1888,2022.09.01,4.1,2.0,17.4,20.0,18.7,21.4
1889,2022.09.02,4.3,0.0,15.9,21.4,18.65,24.8
1890,2022.09.03,2.2,0.0,14.9,24.8,19.85,23.5
1891,2022.09.04,2.3,0.0,17.7,23.5,20.6,25.3
1892,2022.09.05,1.9,0.0,18.7,25.3,22.0,25.9
1893,2022.09.06,3.6,1.0,20.6,25.9,23.25,29.4
1894,2022.09.07,2.8,0.0,20.1,29.4,24.75,30.6
1895,2022.09.08,6.1,3.5,18.8,30.6,24.700000000000003,26.7
1896,2022.09.09,4.5,1.6,17.7,26.7,22.2,23.3
1897,2022.09.10,5.7,8.1,16.0,23.3,19.65,22.9
1898,2022.09.11,6.3,0.0,16.6,22.9,19.75,23.8
1899,2022.09.12,5.5,0.0,14.9,23.8,19.35,24.3
1900,2022.09.13,2.0,0.0,14.9,24.3,19.6,27.6
1901,2022.09.14,4.5,0.0,19.2,27.6,23.4,25.0
1902,2022.09.15,3.7,0.8,19.8,25.0,22.4,19.3
1903,2022.09.16,4.5,14.4,13.7,19.3,16.5,15.5
1904,2022.09.17,5.0,5.1,12.2,15.5,13.85,15.1
1905,2022.09.18,7.7,3.3,10.4,15.1,12.75,14.1
1906,2022.09.19,7.5,2.5,11.2,14.1,12.649999999999999,14.2
1907,2022.09.20,6.4,0.0,9.5,14.2,11.85,17.7
1908,2022.09.21,3.5,0.9,9.3,17.7,13.5,18.6
1909,2022.09.22,2.2,0.0,10.4,18.6,14.5,18.0
1910,2022.09.23,3.2,0.0,11.8,18.0,14.9,19.7
1911,2022.09.24,4.2,0.0,12.3,19.7,16.0,16.7
1912,2022.09.25,5.0,0.2,13.6,16.7,15.149999999999999,17.4
1913,2022.09.26,2.1,6.8,13.3,17.4,15.35,15.7
1914,2022.09.27,4.2,2.6,11.6,15.7,13.649999999999999,16.0
1915,2022.09.28,4.8,0.6,11.4,16.0,13.7,16.5
1916,2022.09.29,2.9,6.7,13.9,16.5,15.2,21.1
1917,2022.09.30,3.5,12.9,14.6,21.1,17.85,18.8
1918,2022.10.01,6.5,3.3,14.1,18.8,16.45,18.1
1919,2022.10.02,8.0,0.0,12.9,18.1,15.5,15.4
1920,2022.10.03,7.3,0.0,12.2,15.4,13.8,17.7
1921,2022.10.04,4.5,0.0,12.0,17.7,14.85,18.5
1922,2022.10.05,3.3,0.0,11.6,18.5,15.05,19.7
1923,2022.10.06,1.8,0.0,13.0,19.7,16.35,20.8
1924,2022.10.07,3.3,0.0,14.0,20.8,17.4,20.1
1925,2022.10.08,2.2,0.0,13.7,20.1,16.9,19.5
1926,2022.10.09,3.2,0.0,14.1,19.5,16.8,19.0
1927,2022.10.10,3.4,0.0,11.8,19.0,15.4,20.0
1928,2022.10.11,2.4,0.0,13.6,20.0,16.8,18.9
1929,2022.10.12,1.8,0.0,13.9,18.9,16.4,19.1
1930,2022.10.13,1.6,0.0,13.1,19.1,16.1,18.7
1931,2022.10.14,1.7,0.0,13.2,18.7,15.95,19.5
1932,2022.10.15,4.3,0.0,12.7,19.5,16.1,20.3
1933,2022.10.16,3.1,0.0,14.3,20.3,17.3,20.8
1934,2022.10.17,2.1,0.0,13.8,20.8,17.3,20.1
1935,2022.10.18,2.6,0.0,14.0,20.1,17.05,20.9
1936,2022.10.19,3.8,0.0,13.8,20.9,17.35,14.9
1937,2022.10.20,2.3,0.0,10.2,14.9,12.55,16.0
1938,2022.10.21,4.9,0.0,8.6,16.0,12.3,18.4
1939,2022.10.22,4.6,0.1,11.7,18.4,15.049999999999999,19.4
1940,2022.10.23,3.8,0.0,11.3,19.4,15.35,18.8
1941,2022.10.24,1.7,0.0,13.7,18.8,16.25,19.8
1942,2022.10.25,4.4,0.0,14.1,19.8,16.95,19.9
1943,2022.10.26,1.7,0.0,13.9,19.9,16.9,19.9
1944,2022.10.27,1.7,0.0,13.8,19.9,16.85,19.3
1945,2022.10.28,1.6,0.0,13.5,19.3,16.4,21.0
1946,2022.10.29,2.2,0.0,14.1,21.0,17.55,21.1
1947,2022.10.30,1.2,0.0,14.6,21.1,17.85,21.0
