,Date,Min_temp,Max_temp,Mean_temp,Target: Mean_temp
0,2017.07.01,15.0,26.0,20.5,20.0
1,2017.07.02,15.0,25.0,20.0,20.5
2,2017.07.03,16.0,25.0,20.5,19.5
3,2017.07.04,12.0,27.0,19.5,23.5
4,2017.07.05,17.0,30.0,23.5,23.5
5,2017.07.06,17.0,30.0,23.5,22.5
6,2017.07.07,17.0,28.0,22.5,24.0
7,2017.07.08,16.0,32.0,24.0,24.0
8,2017.07.09,18.0,30.0,24.0,28.0
9,2017.07.10,20.0,36.0,28.0,26.82
10,2017.07.11,22.16,31.48,26.82,25.845
11,2017.07.12,19.55,32.14,25.845,21.04
12,2017.07.13,17.3,24.78,21.04,19.55
13,2017.07.14,14.39,24.71,19.55,20.009999999999998
14,2017.07.15,15.19,24.83,20.009999999999998,19.895
15,2017.07.16,14.36,25.43,19.895,22.810000000000002
16,2017.07.17,16.6,29.02,22.810000000000002,25.36
17,2017.07.18,19.56,31.16,25.36,25.395
18,2017.07.19,17.75,33.04,25.395,26.740000000000002
19,2017.07.20,18.64,34.84,26.740000000000002,28.11
20,2017.07.21,22.94,33.28,28.11,27.865000000000002
21,2017.07.22,21.52,34.21,27.865000000000002,27.735
22,2017.07.23,21.58,33.89,27.735,26.395000000000003
23,2017.07.24,21.92,30.87,26.395000000000003,18.6
24,2017.07.25,15.1,22.1,18.6,16.95
25,2017.07.26,13.2,20.7,16.95,16.75
26,2017.07.27,12.8,20.7,16.75,19.5
27,2017.07.28,15.9,23.1,19.5,21.2
28,2017.07.29,16.0,26.4,21.2,22.15
29,2017.07.30,16.4,27.9,22.15,24.15
30,2017.07.31,18.3,30.0,24.15,26.25
31,2017.08.01,20.8,31.7,26.25,29.05
32,2017.08.02,23.4,34.7,29.05,27.55
33,2017.08.03,20.5,34.6,27.55,29.7
34,2017.08.04,22.6,36.8,29.7,29.349999999999998
35,2017.08.05,24.9,33.8,29.349999999999998,27.900000000000002
36,2017.08.06,23.1,32.7,27.900000000000002,20.15
37,2017.08.07,16.6,23.7,20.15,21.45
38,2017.08.08,13.7,29.2,21.45,23.75
39,2017.08.09,18.2,29.3,23.75,29.5
40,2017.08.10,22.9,36.1,29.5,28.349999999999998
41,2017.08.11,22.4,34.3,28.349999999999998,21.7
42,2017.08.12,19.9,23.5,21.7,21.75
43,2017.08.13,17.1,26.4,21.75,18.95
44,2017.08.14,12.7,25.2,18.95,21.15
45,2017.08.15,14.9,27.4,21.15,21.3
46,2017.08.16,14.6,28.0,21.3,23.55
47,2017.08.17,16.3,30.8,23.55,25.45
48,2017.08.18,18.0,32.9,25.45,26.6
49,2017.08.19,20.5,32.7,26.6,17.799999999999997
50,2017.08.20,14.7,20.9,17.799999999999997,18.25
51,2017.08.21,13.1,23.4,18.25,16.6
52,2017.08.22,10.7,22.5,16.6,17.25
53,2017.08.23,10.8,23.7,17.25,17.7
54,2017.08.24,9.1,26.3,17.7,21.8
55,2017.08.25,14.1,29.5,21.8,23.299999999999997
56,2017.08.26,16.4,30.2,23.299999999999997,25.25
57,2017.08.27,18.3,32.2,25.25,21.15
58,2017.08.28,17.0,25.3,21.15,20.2
59,2017.08.29,14.7,25.7,20.2,20.05
60,2017.08.30,12.1,28.0,20.05,20.65
61,2017.08.31,12.8,28.5,20.65,23.4
62,2017.09.01,15.8,31.0,23.4,19.1
63,2017.09.02,16.0,22.2,19.1,17.65
64,2017.09.03,15.1,20.2,17.65,15.5
65,2017.09.04,12.1,18.9,15.5,15.600000000000001
66,2017.09.05,9.6,21.6,15.600000000000001,16.3
67,2017.09.06,10.4,22.2,16.3,16.05
68,2017.09.07,12.6,19.5,16.05,15.049999999999999
69,2017.09.08,8.7,21.4,15.049999999999999,17.9
70,2017.09.09,11.3,24.5,17.9,19.9
71,2017.09.10,13.8,26.0,19.9,22.35
72,2017.09.11,18.6,26.1,22.35,17.200000000000003
73,2017.09.12,14.3,20.1,17.200000000000003,17.3
74,2017.09.13,12.6,22.0,17.3,17.65
75,2017.09.14,12.6,22.7,17.65,14.75
76,2017.09.15,12.2,17.3,14.75,16.05
77,2017.09.16,13.0,19.1,16.05,13.0
78,2017.09.17,9.4,16.6,13.0,13.8
79,2017.09.18,10.3,17.3,13.8,13.05
80,2017.09.19,11.3,14.8,13.05,14.4
81,2017.09.20,12.5,16.3,14.4,13.0
82,2017.09.21,12.2,13.8,13.0,13.75
83,2017.09.22,10.5,17.0,13.75,11.7
84,2017.09.23,10.4,13.0,11.7,12.95
85,2017.09.24,9.2,16.7,12.95,13.899999999999999
86,2017.09.25,10.9,16.9,13.899999999999999,14.35
87,2017.09.26,7.8,20.9,14.35,14.399999999999999
88,2017.09.27,12.1,16.7,14.399999999999999,12.3
89,2017.09.28,8.0,16.6,12.3,11.15
90,2017.09.29,5.5,16.8,11.15,10.6
91,2017.09.30,4.3,16.9,10.6,10.45
92,2017.10.01,4.7,16.2,10.45,10.05
93,2017.10.02,3.1,17.0,10.05,10.25
94,2017.10.03,4.9,15.6,10.25,13.100000000000001
95,2017.10.04,10.1,16.1,13.100000000000001,15.05
96,2017.10.05,10.5,19.6,15.05,12.7
97,2017.10.06,10.5,14.9,12.7,11.55
98,2017.10.07,8.3,14.8,11.55,10.8
99,2017.10.08,6.8,14.8,10.8,11.35
100,2017.10.09,9.1,13.6,11.35,12.1
101,2017.10.10,8.2,16.0,12.1,14.2
102,2017.10.11,10.6,17.8,14.2,14.25
103,2017.10.12,8.2,20.3,14.25,14.3
104,2017.10.13,11.0,17.6,14.3,13.7
105,2017.10.14,9.0,18.4,13.7,14.75
106,2017.10.15,9.0,20.5,14.75,15.35
107,2017.10.16,9.7,21.0,15.35,15.5
108,2017.10.17,9.6,21.4,15.5,15.65
109,2017.10.18,10.8,20.5,15.65,13.4
110,2017.10.19,8.0,18.8,13.4,13.549999999999999
111,2017.10.20,7.7,19.4,13.549999999999999,12.299999999999999
112,2017.10.21,7.7,16.9,12.299999999999999,12.5
113,2017.10.22,8.6,16.4,12.5,9.95
114,2017.10.23,9.3,10.6,9.95,9.05
115,2017.10.24,5.0,13.1,9.05,7.5
116,2017.10.25,2.8,12.2,7.5,10.7
117,2017.10.26,6.1,15.3,10.7,11.7
118,2017.10.27,8.8,14.6,11.7,8.05
119,2017.10.28,6.1,10.0,8.05,7.8
120,2017.10.29,5.4,10.2,7.8,6.1
121,2017.10.30,4.2,8.0,6.1,5.65
122,2017.10.31,2.9,8.4,5.65,5.25
123,2017.11.01,0.5,10.0,5.25,7.4
124,2017.11.02,3.2,11.6,7.4,7.65
125,2017.11.03,3.9,11.4,7.65,6.3500000000000005
126,2017.11.04,1.3,11.4,6.3500000000000005,8.3
127,2017.11.05,4.9,11.7,8.3,9.25
128,2017.11.06,5.8,12.7,9.25,7.05
129,2017.11.07,2.9,11.2,7.05,8.3
130,2017.11.08,6.2,10.4,8.3,8.4
131,2017.11.09,7.0,9.8,8.4,5.85
132,2017.11.10,3.1,8.6,5.85,7.55
133,2017.11.11,4.6,10.5,7.55,7.0
134,2017.11.12,4.3,9.7,7.0,7.1
135,2017.11.13,5.1,9.1,7.1,4.95
136,2017.11.14,2.7,7.2,4.95,1.3499999999999999
137,2017.11.15,-3.1,5.8,1.3499999999999999,3.5500000000000003
138,2017.11.16,0.7,6.4,3.5500000000000003,3.0500000000000003
139,2017.11.17,-0.1,6.2,3.0500000000000003,2.65
140,2017.11.18,-0.0,5.3,2.65,3.0
141,2017.11.19,-0.1,6.1,3.0,4.050000000000001
142,2017.11.20,2.2,5.9,4.050000000000001,4.65
143,2017.11.21,1.5,7.8,4.65,6.05
144,2017.11.22,3.0,9.1,6.05,4.1000000000000005
145,2017.11.23,-0.2,8.4,4.1000000000000005,5.1
146,2017.11.24,2.4,7.8,5.1,6.95
147,2017.11.25,5.1,8.8,6.95,4.3
148,2017.11.26,2.3,6.3,4.3,2.35
149,2017.11.27,-0.3,5.0,2.35,0.7000000000000002
150,2017.11.28,-3.0,4.4,0.7000000000000002,0.050000000000000044
151,2017.11.29,-2.0,2.1,0.050000000000000044,2.25
152,2017.11.30,0.8,3.7,2.25,-0.3999999999999999
153,2017.12.01,-3.9,3.1,-0.3999999999999999,-3.0
154,2017.12.02,-5.9,-0.1,-3.0,-3.4499999999999997
155,2017.12.03,-5.6,-1.3,-3.4499999999999997,-1.1
156,2017.12.04,-3.7,1.5,-1.1,1.15
157,2017.12.05,-0.5,2.8,1.15,1.5999999999999999
158,2017.12.06,-0.1,3.3,1.5999999999999999,1.0
159,2017.12.07,-2.7,4.7,1.0,2.3499999999999996
160,2017.12.08,-2.9,7.6,2.3499999999999996,1.3
161,2017.12.09,0.1,2.5,1.3,-0.1499999999999999
162,2017.12.10,-2.8,2.5,-0.1499999999999999,6.35
163,2017.12.11,2.3,10.4,6.35,11.85
164,2017.12.12,10.0,13.7,11.85,2.95
165,2017.12.13,0.9,5.0,2.95,1.85
166,2017.12.14,-1.8,5.5,1.85,5.85
167,2017.12.15,3.0,8.7,5.85,3.2
168,2017.12.16,0.9,5.5,3.2,0.3500000000000001
169,2017.12.17,-2.3,3.0,0.3500000000000001,-2.25
170,2017.12.18,-5.1,0.6,-2.25,-3.3
171,2017.12.19,-5.6,-1.0,-3.3,-4.8
172,2017.12.20,-7.2,-2.4,-4.8,-5.300000000000001
173,2017.12.21,-8.8,-1.8,-5.300000000000001,0.7999999999999999
174,2017.12.22,-1.8,3.4,0.7999999999999999,0.8999999999999999
175,2017.12.23,-1.1,2.9,0.8999999999999999,5.3
176,2017.12.24,2.9,7.7,5.3,1.8
177,2017.12.25,-2.6,6.2,1.8,3.8499999999999996
178,2017.12.26,-0.5,8.2,3.8499999999999996,4.9
179,2017.12.27,1.8,8.0,4.9,4.75
180,2017.12.28,2.2,7.3,4.75,0.29999999999999993
181,2017.12.29,-1.8,2.4,0.29999999999999993,-1.15
182,2017.12.30,-4.3,2.0,-1.15,2.0500000000000003
183,2017.12.31,-0.3,4.4,2.0500000000000003,4.3
184,2018.01.01,1.6,7.0,4.3,3.0
185,2018.01.02,1.2,4.8,3.0,1.5499999999999998
186,2018.01.03,-1.0,4.1,1.5499999999999998,5.25
187,2018.01.04,2.8,7.7,5.25,5.75
188,2018.01.05,2.9,8.6,5.75,9.45
189,2018.01.06,6.4,12.5,9.45,6.8
190,2018.01.07,4.0,9.6,6.8,7.0
191,2018.01.08,5.7,8.3,7.0,6.050000000000001
192,2018.01.09,4.7,7.4,6.050000000000001,4.550000000000001
193,2018.01.10,3.7,5.4,4.550000000000001,4.5
194,2018.01.11,2.8,6.2,4.5,3.5999999999999996
195,2018.01.12,2.6,4.6,3.5999999999999996,0.85
196,2018.01.13,-0.7,2.4,0.85,-2.0
197,2018.01.14,-3.4,-0.6,-2.0,-3.8
198,2018.01.15,-5.2,-2.4,-3.8,-1.2000000000000002
199,2018.01.16,-3.7,1.3,-1.2000000000000002,-0.8500000000000001
200,2018.01.17,-4.7,3.0,-0.8500000000000001,1.25
201,2018.01.18,-1.0,3.5,1.25,2.15
202,2018.01.19,-0.3,4.6,2.15,-0.4999999999999998
203,2018.01.20,-4.1,3.1,-0.4999999999999998,0.0
204,2018.01.21,-2.2,2.2,0.0,-1.0499999999999998
205,2018.01.22,-3.4,1.3,-1.0499999999999998,-4.3
206,2018.01.23,-7.9,-0.7,-4.3,-7.4
207,2018.01.24,-12.5,-2.3,-7.4,-2.25
208,2018.01.25,-5.9,1.4,-2.25,-2.4499999999999997
209,2018.01.26,-5.1,0.2,-2.4499999999999997,-1.15
210,2018.01.27,-4.3,2.0,-1.15,0.55
211,2018.01.28,-2.8,3.9,0.55,4.7
212,2018.01.29,0.9,8.5,4.7,2.8499999999999996
213,2018.01.30,-0.9,6.6,2.8499999999999996,1.25
214,2018.01.31,-2.2,4.7,1.25,6.050000000000001
215,2018.02.01,3.8,8.3,6.050000000000001,6.35
216,2018.02.02,4.0,8.7,6.35,1.3
217,2018.02.03,0.2,2.4,1.3,0.25
218,2018.02.04,-1.9,2.4,0.25,-1.2500000000000002
219,2018.02.05,-4.4,1.9,-1.2500000000000002,-0.9
220,2018.02.06,-2.0,0.2,-0.9,-0.5
221,2018.02.07,-3.3,2.3,-0.5,1.45
222,2018.02.08,0.1,2.8,1.45,-0.7
223,2018.02.09,-2.8,1.4,-0.7,-0.55
224,2018.02.10,-2.2,1.1,-0.55,-1.4500000000000002
225,2018.02.11,-4.7,1.8,-1.4500000000000002,-0.10000000000000009
226,2018.02.12,-3.5,3.3,-0.10000000000000009,0.30000000000000004
227,2018.02.13,-2.0,2.6,0.30000000000000004,0.35
228,2018.02.14,-1.0,1.7,0.35,-1.2499999999999998
229,2018.02.15,-4.6,2.1,-1.2499999999999998,-2.3
230,2018.02.16,-7.0,2.4,-2.3,-0.30000000000000004
231,2018.02.17,-2.6,2.0,-0.30000000000000004,-0.5
232,2018.02.18,-4.3,3.3,-0.5,-4.15
233,2018.02.19,-9.3,1.0,-4.15,-0.35000000000000003
234,2018.02.20,-1.6,0.9,-0.35000000000000003,0.39999999999999997
235,2018.02.21,-0.9,1.7,0.39999999999999997,-1.3
236,2018.02.22,-3.0,0.4,-1.3,-0.75
237,2018.02.23,-3.5,2.0,-0.75,-4.7
238,2018.02.24,-9.3,-0.1,-4.7,-9.25
239,2018.02.25,-11.9,-6.6,-9.25,-8.7
240,2018.02.26,-11.3,-6.1,-8.7,-8.45
241,2018.02.27,-9.7,-7.2,-8.45,-9.8
242,2018.02.28,-13.1,-6.5,-9.8,-10.15
243,2018.03.01,-12.9,-7.4,-10.15,-8.1
244,2018.03.02,-9.9,-6.3,-8.1,-8.95
245,2018.03.03,-13.5,-4.4,-8.95,-10.100000000000001
246,2018.03.04,-16.6,-3.6,-10.100000000000001,-9.899999999999999
247,2018.03.05,-17.4,-2.4,-9.899999999999999,-0.09999999999999998
248,2018.03.06,-2.0,1.8,-0.09999999999999998,1.7
249,2018.03.07,-2.6,6.0,1.7,1.8000000000000003
250,2018.03.08,-2.8,6.4,1.8000000000000003,3.6500000000000004
251,2018.03.09,-2.0,9.3,3.6500000000000004,5.5
252,2018.03.10,1.3,9.7,5.5,8.600000000000001
253,2018.03.11,4.9,12.3,8.600000000000001,11.4
254,2018.03.12,9.4,13.4,11.4,9.35
255,2018.03.13,6.1,12.6,9.35,8.1
256,2018.03.14,5.3,10.9,8.1,7.3
257,2018.03.15,4.4,10.2,7.3,8.05
258,2018.03.16,6.2,9.9,8.05,3.1999999999999997
259,2018.03.17,0.6,5.8,3.1999999999999997,-2.5500000000000003
260,2018.03.18,-4.7,-0.4,-2.5500000000000003,-2.95
261,2018.03.19,-6.5,0.6,-2.95,-2.05
262,2018.03.20,-4.1,0.0,-2.05,-0.3500000000000001
263,2018.03.21,-3.5,2.8,-0.3500000000000001,-2.5
264,2018.03.22,-7.8,2.8,-2.5,0.0
265,2018.03.23,-6.1,6.1,0.0,1.4
266,2018.03.24,-3.5,6.3,1.4,2.0999999999999996
267,2018.03.25,-3.6,7.8,2.0999999999999996,3.25
268,2018.03.26,-2.1,8.6,3.25,5.6000000000000005
269,2018.03.27,1.9,9.3,5.6000000000000005,4.95
270,2018.03.28,-0.7,10.6,4.95,7.15
271,2018.03.29,3.2,11.1,7.15,8.05
272,2018.03.30,4.2,11.9,8.05,10.8
273,2018.03.31,7.4,14.2,10.8,8.4
274,2018.04.01,6.3,10.5,8.4,8.2
275,2018.04.02,5.2,11.2,8.2,10.850000000000001
276,2018.04.03,6.4,15.3,10.850000000000001,13.149999999999999
277,2018.04.04,9.1,17.2,13.149999999999999,14.2
278,2018.04.05,10.7,17.7,14.2,11.85
279,2018.04.06,9.0,14.7,11.85,11.65
280,2018.04.07,7.2,16.1,11.65,13.5
281,2018.04.08,8.2,18.8,13.5,16.3
282,2018.04.09,11.6,21.0,16.3,14.049999999999999
283,2018.04.10,10.7,17.4,14.049999999999999,13.0
284,2018.04.11,8.9,17.1,13.0,16.55
285,2018.04.12,11.0,22.1,16.55,15.95
286,2018.04.13,13.4,18.5,15.95,15.85
287,2018.04.14,10.5,21.2,15.85,18.1
288,2018.04.15,13.3,22.9,18.1,17.05
289,2018.04.16,15.1,19.0,17.05,16.4
290,2018.04.17,12.9,19.9,16.4,17.3
291,2018.04.18,14.5,20.1,17.3,15.75
292,2018.04.19,10.6,20.9,15.75,15.2
293,2018.04.20,10.6,19.8,15.2,14.399999999999999
294,2018.04.21,8.9,19.9,14.399999999999999,16.4
295,2018.04.22,10.0,22.8,16.4,19.25
296,2018.04.23,13.2,25.3,19.25,18.55
297,2018.04.24,14.5,22.6,18.55,18.75
298,2018.04.25,12.8,24.7,18.75,18.2
299,2018.04.26,13.9,22.5,18.2,14.649999999999999
300,2018.04.27,10.9,18.4,14.649999999999999,17.75
301,2018.04.28,10.8,24.7,17.75,19.75
302,2018.04.29,16.2,23.3,19.75,19.9
303,2018.04.30,16.0,23.8,19.9,18.75
304,2018.05.01,14.0,23.5,18.75,19.8
305,2018.05.02,15.0,24.6,19.8,19.95
306,2018.05.03,15.0,24.9,19.95,20.8
307,2018.05.04,15.0,26.6,20.8,23.1
308,2018.05.05,18.6,27.6,23.1,20.4
309,2018.05.06,17.3,23.5,20.4,18.9
310,2018.05.07,15.2,22.6,18.9,16.85
311,2018.05.08,13.0,20.7,16.85,18.5
312,2018.05.09,13.4,23.6,18.5,20.45
313,2018.05.10,16.4,24.5,20.45,19.549999999999997
314,2018.05.11,14.2,24.9,19.549999999999997,19.799999999999997
315,2018.05.12,16.4,23.2,19.799999999999997,17.95
316,2018.05.13,13.4,22.5,17.95,16.85
317,2018.05.14,13.7,20.0,16.85,14.8
318,2018.05.15,11.4,18.2,14.8,13.55
319,2018.05.16,9.4,17.7,13.55,15.5
320,2018.05.17,12.8,18.2,15.5,18.25
321,2018.05.18,14.1,22.4,18.25,17.7
322,2018.05.19,12.7,22.7,17.7,16.6
323,2018.05.20,11.3,21.9,16.6,18.2
324,2018.05.21,14.0,22.4,18.2,17.4
325,2018.05.22,13.6,21.2,17.4,19.35
326,2018.05.23,15.7,23.0,19.35,21.15
327,2018.05.24,16.4,25.9,21.15,20.6
328,2018.05.25,18.1,23.1,20.6,21.2
329,2018.05.26,16.2,26.2,21.2,21.1
330,2018.05.27,17.2,25.0,21.1,21.950000000000003
331,2018.05.28,17.3,26.6,21.950000000000003,21.0
332,2018.05.29,18.2,23.8,21.0,20.799999999999997
333,2018.05.30,16.2,25.4,20.799999999999997,22.15
334,2018.05.31,17.0,27.3,22.15,23.25
335,2018.06.01,18.1,28.4,23.25,22.7
336,2018.06.02,18.5,26.9,22.7,23.6
337,2018.06.03,20.0,27.2,23.6,21.85
338,2018.06.04,17.3,26.4,21.85,22.15
339,2018.06.05,17.9,26.4,22.15,19.5
340,2018.06.06,17.3,21.7,19.5,19.799999999999997
341,2018.06.07,16.2,23.4,19.799999999999997,21.1
342,2018.06.08,17.6,24.6,21.1,20.65
343,2018.06.09,17.7,23.6,20.65,23.450000000000003
344,2018.06.10,19.1,27.8,23.450000000000003,25.0
345,2018.06.11,21.5,28.5,25.0,23.45
346,2018.06.12,19.2,27.7,23.45,21.45
347,2018.06.13,18.0,24.9,21.45,18.8
348,2018.06.14,17.0,20.6,18.8,18.6
349,2018.06.15,17.4,19.8,18.6,21.15
350,2018.06.16,18.2,24.1,21.15,21.950000000000003
351,2018.06.17,18.8,25.1,21.950000000000003,21.799999999999997
352,2018.06.18,18.2,25.4,21.799999999999997,23.0
353,2018.06.19,19.3,26.7,23.0,23.95
354,2018.06.20,20.4,27.5,23.95,24.0
355,2018.06.21,20.1,27.9,24.0,16.35
356,2018.06.22,13.7,19.0,16.35,15.05
357,2018.06.23,11.0,19.1,15.05,14.45
358,2018.06.24,10.4,18.5,14.45,15.600000000000001
359,2018.06.25,10.4,20.8,15.600000000000001,16.75
360,2018.06.26,11.6,21.9,16.75,17.8
361,2018.06.27,13.3,22.3,17.8,18.85
362,2018.06.28,15.8,21.9,18.85,21.85
363,2018.06.29,18.2,25.5,21.85,17.45
364,2018.06.30,14.1,20.8,17.45,16.25
365,2018.07.01,13.3,19.2,16.25,15.3
366,2018.07.02,9.6,21.0,15.3,17.2
367,2018.07.03,11.5,22.9,17.2,19.1
368,2018.07.04,12.0,26.2,19.1,21.4
369,2018.07.05,14.9,27.9,21.4,22.4
370,2018.07.06,17.0,27.8,22.4,21.0
371,2018.07.07,17.3,24.7,21.0,19.35
372,2018.07.08,15.1,23.6,19.35,21.0
373,2018.07.09,15.7,26.3,21.0,20.75
374,2018.07.10,16.1,25.4,20.75,19.45
375,2018.07.11,16.9,22.0,19.45,18.7
376,2018.07.12,13.6,23.8,18.7,20.3
377,2018.07.13,15.5,25.1,20.3,20.9
378,2018.07.14,16.7,25.1,20.9,20.7
379,2018.07.15,15.5,25.9,20.7,20.8
380,2018.07.16,15.4,26.2,20.8,21.0
381,2018.07.17,15.3,26.7,21.0,20.9
382,2018.07.18,19.0,22.8,20.9,20.7
383,2018.07.19,18.9,22.5,20.7,21.8
384,2018.07.20,18.3,25.3,21.8,21.9
385,2018.07.21,17.7,26.1,21.9,21.8
386,2018.07.22,17.8,25.8,21.8,20.95
387,2018.07.23,17.9,24.0,20.95,22.65
388,2018.07.24,17.4,27.9,22.65,22.9
389,2018.07.25,17.7,28.1,22.9,22.5
390,2018.07.26,17.9,27.1,22.5,23.85
391,2018.07.27,20.5,27.2,23.85,23.8
392,2018.07.28,19.3,28.3,23.8,25.9
393,2018.07.29,21.7,30.1,25.9,24.95
394,2018.07.30,21.5,28.4,24.95,26.450000000000003
395,2018.07.31,22.6,30.3,26.450000000000003,26.299999999999997
396,2018.08.01,22.2,30.4,26.299999999999997,25.549999999999997
397,2018.08.02,20.7,30.4,25.549999999999997,24.9
398,2018.08.03,20.6,29.2,24.9,23.15
399,2018.08.04,17.9,28.4,23.15,24.049999999999997
400,2018.08.05,17.9,30.2,24.049999999999997,23.9
401,2018.08.06,18.9,28.9,23.9,23.65
402,2018.08.07,18.2,29.1,23.65,24.8
403,2018.08.08,18.1,31.5,24.8,26.2
404,2018.08.09,20.0,32.4,26.2,28.1
405,2018.08.10,23.0,33.2,28.1,23.15
406,2018.08.11,18.7,27.6,23.15,23.8
407,2018.08.12,17.5,30.1,23.8,25.2
408,2018.08.13,18.0,32.4,25.2,24.55
409,2018.08.14,20.0,29.1,24.55,23.7
410,2018.08.15,20.2,27.2,23.7,21.45
411,2018.08.16,15.0,27.9,21.45,23.4
412,2018.08.17,17.5,29.3,23.4,24.5
413,2018.08.18,19.3,29.7,24.5,25.0
414,2018.08.19,18.7,31.3,25.0,26.1
415,2018.08.20,20.1,32.1,26.1,26.65
416,2018.08.21,21.0,32.3,26.65,27.0
417,2018.08.22,21.6,32.4,27.0,26.4
418,2018.08.23,21.6,31.2,26.4,24.35
419,2018.08.24,18.4,30.3,24.35,21.15
420,2018.08.25,18.3,24.0,21.15,15.4
421,2018.08.26,14.2,16.6,15.4,15.05
422,2018.08.27,8.9,21.2,15.05,17.6
423,2018.08.28,9.6,25.6,17.6,19.25
424,2018.08.29,12.1,26.4,19.25,20.3
425,2018.08.30,13.1,27.5,20.3,22.299999999999997
426,2018.08.31,17.2,27.4,22.299999999999997,22.65
427,2018.09.01,16.4,28.9,22.65,22.5
428,2018.09.02,17.6,27.4,22.5,19.75
429,2018.09.03,17.3,22.2,19.75,17.4
430,2018.09.04,16.4,18.4,17.4,20.05
431,2018.09.05,15.8,24.3,20.05,18.45
432,2018.09.06,14.6,22.3,18.45,17.5
433,2018.09.07,11.3,23.7,17.5,19.65
434,2018.09.08,14.9,24.4,19.65,18.15
435,2018.09.09,12.6,23.7,18.15,17.85
436,2018.09.10,11.9,23.8,17.85,18.8
437,2018.09.11,12.5,25.1,18.8,19.85
438,2018.09.12,13.0,26.7,19.85,20.65
439,2018.09.13,13.1,28.2,20.65,21.1
440,2018.09.14,16.2,26.0,21.1,21.9
441,2018.09.15,17.9,25.9,21.9,17.75
442,2018.09.16,13.5,22.0,17.75,19.15
443,2018.09.17,11.5,26.8,19.15,18.15
444,2018.09.18,10.9,25.4,18.15,19.3
445,2018.09.19,11.3,27.3,19.3,20.0
446,2018.09.20,12.0,28.0,20.0,21.05
447,2018.09.21,13.6,28.5,21.05,14.85
448,2018.09.22,12.2,17.5,14.85,13.9
449,2018.09.23,9.5,18.3,13.9,14.75
450,2018.09.24,10.6,18.9,14.75,11.0
451,2018.09.25,7.6,14.4,11.0,9.0
452,2018.09.26,3.9,14.1,9.0,10.65
453,2018.09.27,2.8,18.5,10.65,11.350000000000001
454,2018.09.28,4.6,18.1,11.350000000000001,11.05
455,2018.09.29,7.0,15.1,11.05,9.85
456,2018.09.30,4.0,15.7,9.85,12.2
457,2018.10.01,6.4,18.0,12.2,10.55
458,2018.10.02,6.8,14.3,10.55,10.15
459,2018.10.03,3.5,16.8,10.15,10.7
460,2018.10.04,5.7,15.7,10.7,10.0
461,2018.10.05,2.9,17.1,10.0,12.15
462,2018.10.06,4.0,20.3,12.15,16.5
463,2018.10.07,12.7,20.3,16.5,15.75
464,2018.10.08,11.9,19.6,15.75,16.35
465,2018.10.09,10.0,22.7,16.35,16.15
466,2018.10.10,9.2,23.1,16.15,15.65
467,2018.10.11,9.0,22.3,15.65,14.8
468,2018.10.12,8.6,21.0,14.8,14.799999999999999
469,2018.10.13,8.2,21.4,14.799999999999999,13.9
470,2018.10.14,8.3,19.5,13.9,13.45
471,2018.10.15,7.5,19.4,13.45,13.65
472,2018.10.16,8.5,18.8,13.65,15.0
473,2018.10.17,8.8,21.2,15.0,15.25
474,2018.10.18,9.4,21.1,15.25,14.95
475,2018.10.19,8.9,21.0,14.95,13.4
476,2018.10.20,7.2,19.6,13.4,9.55
477,2018.10.21,8.3,10.8,9.55,11.35
478,2018.10.22,7.7,15.0,11.35,10.45
479,2018.10.23,8.2,12.7,10.45,9.8
480,2018.10.24,6.8,12.8,9.8,10.15
481,2018.10.25,6.0,14.3,10.15,10.6
482,2018.10.26,7.1,14.1,10.6,12.25
483,2018.10.27,10.6,13.9,12.25,16.05
484,2018.10.28,11.4,20.7,16.05,18.2
485,2018.10.29,16.0,20.4,18.2,14.450000000000001
486,2018.10.30,10.8,18.1,14.450000000000001,14.149999999999999
487,2018.10.31,9.9,18.4,14.149999999999999,14.8
488,2018.11.01,8.8,20.8,14.8,17.1
489,2018.11.02,13.0,21.2,17.1,15.450000000000001
490,2018.11.03,11.3,19.6,15.450000000000001,12.600000000000001
491,2018.11.04,7.9,17.3,12.600000000000001,11.899999999999999
492,2018.11.05,6.6,17.2,11.899999999999999,11.55
493,2018.11.06,7.3,15.8,11.55,11.1
494,2018.11.07,6.6,15.6,11.1,9.850000000000001
495,2018.11.08,5.4,14.3,9.850000000000001,7.85
496,2018.11.09,3.0,12.7,7.85,7.050000000000001
497,2018.11.10,3.2,10.9,7.050000000000001,9.9
498,2018.11.11,4.8,15.0,9.9,9.5
499,2018.11.12,4.3,14.7,9.5,9.8
500,2018.11.13,5.8,13.8,9.8,7.75
501,2018.11.14,3.5,12.0,7.75,5.6499999999999995
502,2018.11.15,0.6,10.7,5.6499999999999995,4.6000000000000005
503,2018.11.16,0.9,8.3,4.6000000000000005,2.2
504,2018.11.17,-1.5,5.9,2.2,1.4000000000000001
505,2018.11.18,-3.6,6.4,1.4000000000000001,0.7
506,2018.11.19,-0.5,1.9,0.7,2.4
507,2018.11.20,0.3,4.5,2.4,3.8499999999999996
508,2018.11.21,3.4,4.3,3.8499999999999996,3.6500000000000004
509,2018.11.22,2.4,4.9,3.6500000000000004,3.75
510,2018.11.23,2.7,4.8,3.75,3.95
511,2018.11.24,1.5,6.4,3.95,5.800000000000001
512,2018.11.25,4.7,6.9,5.800000000000001,7.35
