,Date,Min_temp,Max_temp,Mean_temp,Min_temp1,Max_temp1,Mean_temp1,Min_temp2,Max_temp2,Mean_temp2,Target: Mean_temp
627,2019.03.22,0.7,14.0,7.35,-0.6,11.1,5.25,2.5,10.0,6.25,9.05
628,2019.03.23,2.5,15.6,9.05,0.7,14.0,7.35,-0.6,11.1,5.25,11.6
629,2019.03.24,5.5,17.7,11.6,2.5,15.6,9.05,0.7,14.0,7.35,9.8
630,2019.03.25,7.5,12.1,9.8,5.5,17.7,11.6,2.5,15.6,9.05,8.1
631,2019.03.26,5.2,11.0,8.1,7.5,12.1,9.8,5.5,17.7,11.6,5.3
632,2019.03.27,1.6,9.0,5.3,5.2,11.0,8.1,7.5,12.1,9.8,6.05
633,2019.03.28,-1.1,13.2,6.05,1.6,9.0,5.3,5.2,11.0,8.1,8.05
634,2019.03.29,2.3,13.8,8.05,-1.1,13.2,6.05,1.6,9.0,5.3,8.9
635,2019.03.30,2.1,15.7,8.9,2.3,13.8,8.05,-1.1,13.2,6.05,10.4
636,2019.03.31,3.1,17.7,10.4,2.1,15.7,8.9,2.3,13.8,8.05,10.0
637,2019.04.01,6.1,13.9,10.0,3.1,17.7,10.4,2.1,15.7,8.9,10.1
638,2019.04.02,5.0,15.2,10.1,6.1,13.9,10.0,3.1,17.7,10.4,11.85
639,2019.04.03,8.2,15.5,11.85,5.0,15.2,10.1,6.1,13.9,10.0,13.0
640,2019.04.04,9.0,17.0,13.0,8.2,15.5,11.85,5.0,15.2,10.1,10.8
641,2019.04.05,6.6,15.0,10.8,9.0,17.0,13.0,8.2,15.5,11.85,10.7
642,2019.04.06,5.9,15.5,10.7,6.6,15.0,10.8,9.0,17.0,13.0,12.15
643,2019.04.07,6.7,17.6,12.15,5.9,15.5,10.7,6.6,15.0,10.8,14.149999999999999
644,2019.04.08,8.6,19.7,14.149999999999999,6.7,17.6,12.15,5.9,15.5,10.7,15.5
645,2019.04.09,12.0,19.0,15.5,8.6,19.7,14.149999999999999,6.7,17.6,12.15,14.2
646,2019.04.10,10.9,17.5,14.2,12.0,19.0,15.5,8.6,19.7,14.149999999999999,12.1
647,2019.04.11,10.0,14.2,12.1,10.9,17.5,14.2,12.0,19.0,15.5,9.1
648,2019.04.12,7.7,10.5,9.1,10.0,14.2,12.1,10.9,17.5,14.2,8.9
649,2019.04.13,7.7,10.1,8.9,7.7,10.5,9.1,10.0,14.2,12.1,11.4
650,2019.04.14,8.4,14.4,11.4,7.7,10.1,8.9,7.7,10.5,9.1,8.5
651,2019.04.15,4.6,12.4,8.5,8.4,14.4,11.4,7.7,10.1,8.9,7.45
652,2019.04.16,2.1,12.8,7.45,4.6,12.4,8.5,8.4,14.4,11.4,9.299999999999999
653,2019.04.17,3.4,15.2,9.299999999999999,2.1,12.8,7.45,4.6,12.4,8.5,13.799999999999999
654,2019.04.18,9.2,18.4,13.799999999999999,3.4,15.2,9.299999999999999,2.1,12.8,7.45,16.0
655,2019.04.19,11.3,20.7,16.0,9.2,18.4,13.799999999999999,3.4,15.2,9.299999999999999,15.3
656,2019.04.20,11.0,19.6,15.3,11.3,20.7,16.0,9.2,18.4,13.799999999999999,16.05
657,2019.04.21,11.8,20.3,16.05,11.0,19.6,15.3,11.3,20.7,16.0,15.55
658,2019.04.22,12.0,19.1,15.55,11.8,20.3,16.05,11.0,19.6,15.3,10.850000000000001
659,2019.04.23,9.9,11.8,10.850000000000001,12.0,19.1,15.55,11.8,20.3,16.05,15.799999999999999
660,2019.04.24,10.2,21.4,15.799999999999999,9.9,11.8,10.850000000000001,12.0,19.1,15.55,18.25
661,2019.04.25,12.7,23.8,18.25,10.2,21.4,15.799999999999999,9.9,11.8,10.850000000000001,20.85
662,2019.04.26,15.8,25.9,20.85,12.7,23.8,18.25,10.2,21.4,15.799999999999999,14.95
663,2019.04.27,12.2,17.7,14.95,15.8,25.9,20.85,12.7,23.8,18.25,13.75
664,2019.04.28,11.7,15.8,13.75,12.2,17.7,14.95,15.8,25.9,20.85,13.100000000000001
665,2019.04.29,10.3,15.9,13.100000000000001,11.7,15.8,13.75,12.2,17.7,14.95,12.9
666,2019.04.30,9.0,16.8,12.9,10.3,15.9,13.100000000000001,11.7,15.8,13.75,14.850000000000001
667,2019.05.01,10.4,19.3,14.850000000000001,9.0,16.8,12.9,10.3,15.9,13.100000000000001,15.950000000000001
668,2019.05.02,10.8,21.1,15.950000000000001,10.4,19.3,14.850000000000001,9.0,16.8,12.9,14.399999999999999
669,2019.05.03,11.9,16.9,14.399999999999999,10.8,21.1,15.950000000000001,10.4,19.3,14.850000000000001,14.85
670,2019.05.04,12.3,17.4,14.85,11.9,16.9,14.399999999999999,10.8,21.1,15.950000000000001,9.2
671,2019.05.05,7.1,11.3,9.2,12.3,17.4,14.85,11.9,16.9,14.399999999999999,9.399999999999999
672,2019.05.06,7.1,11.7,9.399999999999999,7.1,11.3,9.2,12.3,17.4,14.85,11.0
673,2019.05.07,6.8,15.2,11.0,7.1,11.7,9.399999999999999,7.1,11.3,9.2,12.8
674,2019.05.08,7.8,17.8,12.8,6.8,15.2,11.0,7.1,11.7,9.399999999999999,10.65
675,2019.05.09,9.9,11.4,10.65,7.8,17.8,12.8,6.8,15.2,11.0,14.600000000000001
676,2019.05.10,9.9,19.3,14.600000000000001,9.9,11.4,10.65,7.8,17.8,12.8,16.75
677,2019.05.11,11.2,22.3,16.75,9.9,19.3,14.600000000000001,9.9,11.4,10.65,17.95
678,2019.05.12,13.6,22.3,17.95,11.2,22.3,16.75,9.9,19.3,14.600000000000001,12.6
679,2019.05.13,8.8,16.4,12.6,13.6,22.3,17.95,11.2,22.3,16.75,8.65
680,2019.05.14,6.8,10.5,8.65,8.8,16.4,12.6,13.6,22.3,17.95,10.05
681,2019.05.15,8.5,11.6,10.05,6.8,10.5,8.65,8.8,16.4,12.6,12.2
682,2019.05.16,7.4,17.0,12.2,8.5,11.6,10.05,6.8,10.5,8.65,15.2
683,2019.05.17,10.4,20.0,15.2,7.4,17.0,12.2,8.5,11.6,10.05,17.6
684,2019.05.18,11.8,23.4,17.6,10.4,20.0,15.2,7.4,17.0,12.2,19.299999999999997
685,2019.05.19,14.2,24.4,19.299999999999997,11.8,23.4,17.6,10.4,20.0,15.2,19.15
686,2019.05.20,15.9,22.4,19.15,14.2,24.4,19.299999999999997,11.8,23.4,17.6,16.25
687,2019.05.21,12.7,19.8,16.25,15.9,22.4,19.15,14.2,24.4,19.299999999999997,15.950000000000001
688,2019.05.22,14.3,17.6,15.950000000000001,12.7,19.8,16.25,15.9,22.4,19.15,15.55
689,2019.05.23,12.6,18.5,15.55,14.3,17.6,15.950000000000001,12.7,19.8,16.25,15.5
690,2019.05.24,10.5,20.5,15.5,12.6,18.5,15.55,14.3,17.6,15.950000000000001,18.75
691,2019.05.25,13.6,23.9,18.75,10.5,20.5,15.5,12.6,18.5,15.55,20.8
692,2019.05.26,16.0,25.6,20.8,13.6,23.9,18.75,10.5,20.5,15.5,21.450000000000003
693,2019.05.27,17.3,25.6,21.450000000000003,16.0,25.6,20.8,13.6,23.9,18.75,19.450000000000003
694,2019.05.28,15.3,23.6,19.450000000000003,17.3,25.6,21.450000000000003,16.0,25.6,20.8,18.0
695,2019.05.29,14.2,21.8,18.0,15.3,23.6,19.450000000000003,17.3,25.6,21.450000000000003,14.7
696,2019.05.30,12.7,16.7,14.7,14.2,21.8,18.0,15.3,23.6,19.450000000000003,18.0
697,2019.05.31,12.9,23.1,18.0,12.7,16.7,14.7,14.2,21.8,18.0,20.5
698,2019.06.01,15.8,25.2,20.5,12.9,23.1,18.0,12.7,16.7,14.7,22.1
699,2019.06.02,17.0,27.2,22.1,15.8,25.2,20.5,12.9,23.1,18.0,23.1
700,2019.06.03,18.1,28.1,23.1,17.0,27.2,22.1,15.8,25.2,20.5,23.1
701,2019.06.04,18.7,27.5,23.1,18.1,28.1,23.1,17.0,27.2,22.1,23.7
702,2019.06.05,19.7,27.7,23.7,18.7,27.5,23.1,18.1,28.1,23.1,21.75
703,2019.06.06,17.3,26.2,21.75,19.7,27.7,23.7,18.7,27.5,23.1,22.95
704,2019.06.07,18.2,27.7,22.95,17.3,26.2,21.75,19.7,27.7,23.7,22.65
705,2019.06.08,18.2,27.1,22.65,18.2,27.7,22.95,17.3,26.2,21.75,23.0
706,2019.06.09,17.9,28.1,23.0,18.2,27.1,22.65,18.2,27.7,22.95,25.2
707,2019.06.10,20.0,30.4,25.2,17.9,28.1,23.0,18.2,27.1,22.65,26.0
708,2019.06.11,21.1,30.9,26.0,20.0,30.4,25.2,17.9,28.1,23.0,26.3
709,2019.06.12,21.5,31.1,26.3,21.1,30.9,26.0,20.0,30.4,25.2,27.799999999999997
710,2019.06.13,22.3,33.3,27.799999999999997,21.5,31.1,26.3,21.1,30.9,26.0,28.15
711,2019.06.14,23.3,33.0,28.15,22.3,33.3,27.799999999999997,21.5,31.1,26.3,28.7
712,2019.06.15,23.6,33.8,28.7,23.3,33.0,28.15,22.3,33.3,27.799999999999997,28.049999999999997
713,2019.06.16,24.4,31.7,28.049999999999997,23.6,33.8,28.7,23.3,33.0,28.15,25.2
714,2019.06.17,21.0,29.4,25.2,24.4,31.7,28.049999999999997,23.6,33.8,28.7,23.25
715,2019.06.18,19.9,26.6,23.25,21.0,29.4,25.2,24.4,31.7,28.049999999999997,26.299999999999997
716,2019.06.19,22.9,29.7,26.299999999999997,19.9,26.6,23.25,21.0,29.4,25.2,26.1
717,2019.06.20,22.4,29.8,26.1,22.9,29.7,26.299999999999997,19.9,26.6,23.25,25.1
718,2019.06.21,21.0,29.2,25.1,22.4,29.8,26.1,22.9,29.7,26.299999999999997,26.05
719,2019.06.22,22.3,29.8,26.05,21.0,29.2,25.1,22.4,29.8,26.1,23.950000000000003
720,2019.06.23,21.1,26.8,23.950000000000003,22.3,29.8,26.05,21.0,29.2,25.1,24.65
721,2019.06.24,20.3,29.0,24.65,21.1,26.8,23.950000000000003,22.3,29.8,26.05,25.85
722,2019.06.25,20.4,31.3,25.85,20.3,29.0,24.65,21.1,26.8,23.950000000000003,28.2
723,2019.06.26,23.9,32.5,28.2,20.4,31.3,25.85,20.3,29.0,24.65,27.85
724,2019.06.27,23.2,32.5,27.85,23.9,32.5,28.2,20.4,31.3,25.85,22.25
725,2019.06.28,18.3,26.2,22.25,23.2,32.5,27.85,23.9,32.5,28.2,23.4
726,2019.06.29,18.6,28.2,23.4,18.3,26.2,22.25,23.2,32.5,27.85,24.9
727,2019.06.30,20.7,29.1,24.9,18.6,28.2,23.4,18.3,26.2,22.25,26.5
728,2019.07.01,20.8,32.2,26.5,20.7,29.1,24.9,18.6,28.2,23.4,27.049999999999997
729,2019.07.02,23.2,30.9,27.049999999999997,20.8,32.2,26.5,20.7,29.1,24.9,23.6
730,2019.07.03,20.1,27.1,23.6,23.2,30.9,27.049999999999997,20.8,32.2,26.5,22.450000000000003
731,2019.07.04,19.1,25.8,22.450000000000003,20.1,27.1,23.6,23.2,30.9,27.049999999999997,24.049999999999997
732,2019.07.05,19.7,28.4,24.049999999999997,19.1,25.8,22.450000000000003,20.1,27.1,23.6,25.200000000000003
733,2019.07.06,20.8,29.6,25.200000000000003,19.7,28.4,24.049999999999997,19.1,25.8,22.450000000000003,22.55
734,2019.07.07,20.8,24.3,22.55,20.8,29.6,25.200000000000003,19.7,28.4,24.049999999999997,20.2
735,2019.07.08,17.4,23.0,20.2,20.8,24.3,22.55,20.8,29.6,25.200000000000003,20.1
736,2019.07.09,17.7,22.5,20.1,17.4,23.0,20.2,20.8,24.3,22.55,20.200000000000003
737,2019.07.10,17.3,23.1,20.200000000000003,17.7,22.5,20.1,17.4,23.0,20.2,19.5
738,2019.07.11,15.1,23.9,19.5,17.3,23.1,20.200000000000003,17.7,22.5,20.1,19.3
739,2019.07.12,17.3,21.3,19.3,15.1,23.9,19.5,17.3,23.1,20.200000000000003,19.15
740,2019.07.13,15.9,22.4,19.15,17.3,21.3,19.3,15.1,23.9,19.5,20.75
741,2019.07.14,15.6,25.9,20.75,15.9,22.4,19.15,17.3,21.3,19.3,20.700000000000003
742,2019.07.15,17.6,23.8,20.700000000000003,15.6,25.9,20.75,15.9,22.4,19.15,22.05
743,2019.07.16,18.0,26.1,22.05,17.6,23.8,20.700000000000003,15.6,25.9,20.75,19.65
744,2019.07.17,14.7,24.6,19.65,18.0,26.1,22.05,17.6,23.8,20.700000000000003,23.3
745,2019.07.18,18.8,27.8,23.3,14.7,24.6,19.65,18.0,26.1,22.05,24.35
746,2019.07.19,20.2,28.5,24.35,18.8,27.8,23.3,14.7,24.6,19.65,25.5
747,2019.07.20,20.8,30.2,25.5,20.2,28.5,24.35,18.8,27.8,23.3,27.0
748,2019.07.21,22.0,32.0,27.0,20.8,30.2,25.5,20.2,28.5,24.35,24.85
749,2019.07.22,21.1,28.6,24.85,22.0,32.0,27.0,20.8,30.2,25.5,24.5
750,2019.07.23,21.2,27.8,24.5,21.1,28.6,24.85,22.0,32.0,27.0,24.85
751,2019.07.24,19.9,29.8,24.85,21.2,27.8,24.5,21.1,28.6,24.85,25.85
752,2019.07.25,21.6,30.1,25.85,19.9,29.8,24.85,21.2,27.8,24.5,27.55
753,2019.07.26,22.6,32.5,27.55,21.6,30.1,25.85,19.9,29.8,24.85,26.0
754,2019.07.27,21.8,30.2,26.0,22.6,32.5,27.55,21.6,30.1,25.85,26.450000000000003
755,2019.07.28,20.7,32.2,26.450000000000003,21.8,30.2,26.0,22.6,32.5,27.55,25.0
756,2019.07.29,20.7,29.3,25.0,20.7,32.2,26.450000000000003,21.8,30.2,26.0,25.65
757,2019.07.30,20.8,30.5,25.65,20.7,29.3,25.0,20.7,32.2,26.450000000000003,25.65
758,2019.07.31,22.6,28.7,25.65,20.8,30.5,25.65,20.7,29.3,25.0,26.200000000000003
759,2019.08.01,21.8,30.6,26.200000000000003,22.6,28.7,25.65,20.8,30.5,25.65,24.85
760,2019.08.02,21.8,27.9,24.85,21.8,30.6,26.200000000000003,22.6,28.7,25.65,22.0
761,2019.08.03,18.2,25.8,22.0,21.8,27.9,24.85,21.8,30.6,26.200000000000003,22.2
762,2019.08.04,17.5,26.9,22.2,18.2,25.8,22.0,21.8,27.9,24.85,23.45
763,2019.08.05,19.7,27.2,23.45,17.5,26.9,22.2,18.2,25.8,22.0,25.85
764,2019.08.06,20.5,31.2,25.85,19.7,27.2,23.45,17.5,26.9,22.2,27.15
765,2019.08.07,22.6,31.7,27.15,20.5,31.2,25.85,19.7,27.2,23.45,24.75
766,2019.08.08,20.7,28.8,24.75,22.6,31.7,27.15,20.5,31.2,25.85,26.35
767,2019.08.09,22.0,30.7,26.35,20.7,28.8,24.75,22.6,31.7,27.15,28.25
768,2019.08.10,23.1,33.4,28.25,22.0,30.7,26.35,20.7,28.8,24.75,28.65
769,2019.08.11,23.7,33.6,28.65,23.1,33.4,28.25,22.0,30.7,26.35,30.5
770,2019.08.12,24.8,36.2,30.5,23.7,33.6,28.65,23.1,33.4,28.25,24.15
771,2019.08.13,20.3,28.0,24.15,24.8,36.2,30.5,23.7,33.6,28.65,20.2
772,2019.08.14,17.4,23.0,20.2,20.3,28.0,24.15,24.8,36.2,30.5,20.5
773,2019.08.15,16.8,24.2,20.5,17.4,23.0,20.2,20.3,28.0,24.15,22.25
774,2019.08.16,19.1,25.4,22.25,16.8,24.2,20.5,17.4,23.0,20.2,22.65
775,2019.08.17,17.9,27.4,22.65,19.1,25.4,22.25,16.8,24.2,20.5,24.85
776,2019.08.18,20.0,29.7,24.85,17.9,27.4,22.65,19.1,25.4,22.25,27.0
777,2019.08.19,21.7,32.3,27.0,20.0,29.7,24.85,17.9,27.4,22.65,28.450000000000003
778,2019.08.20,23.3,33.6,28.450000000000003,21.7,32.3,27.0,20.0,29.7,24.85,26.35
779,2019.08.21,22.5,30.2,26.35,23.3,33.6,28.450000000000003,21.7,32.3,27.0,23.549999999999997
780,2019.08.22,19.4,27.7,23.549999999999997,22.5,30.2,26.35,23.3,33.6,28.450000000000003,26.05
781,2019.08.23,21.6,30.5,26.05,19.4,27.7,23.549999999999997,22.5,30.2,26.35,27.75
782,2019.08.24,23.4,32.1,27.75,21.6,30.5,26.05,19.4,27.7,23.549999999999997,27.85
783,2019.08.25,23.7,32.0,27.85,23.4,32.1,27.75,21.6,30.5,26.05,27.9
784,2019.08.26,24.3,31.5,27.9,23.7,32.0,27.85,23.4,32.1,27.75,27.95
785,2019.08.27,24.4,31.5,27.95,24.3,31.5,27.9,23.7,32.0,27.85,29.049999999999997
786,2019.08.28,24.7,33.4,29.049999999999997,24.4,31.5,27.95,24.3,31.5,27.9,29.25
787,2019.08.29,25.4,33.1,29.25,24.7,33.4,29.049999999999997,24.4,31.5,27.95,29.700000000000003
788,2019.08.30,24.7,34.7,29.700000000000003,25.4,33.1,29.25,24.7,33.4,29.049999999999997,29.05
789,2019.08.31,25.0,33.1,29.05,24.7,34.7,29.700000000000003,25.4,33.1,29.25,28.549999999999997
790,2019.09.01,24.8,32.3,28.549999999999997,25.0,33.1,29.05,24.7,34.7,29.700000000000003,27.4
791,2019.09.02,22.2,32.6,27.4,24.8,32.3,28.549999999999997,25.0,33.1,29.05,19.0
792,2019.09.03,16.1,21.9,19.0,22.2,32.6,27.4,24.8,32.3,28.549999999999997,20.75
793,2019.09.04,15.9,25.6,20.75,16.1,21.9,19.0,22.2,32.6,27.4,22.55
794,2019.09.05,18.6,26.5,22.55,15.9,25.6,20.75,16.1,21.9,19.0,21.8
795,2019.09.06,17.3,26.3,21.8,18.6,26.5,22.55,15.9,25.6,20.75,19.35
796,2019.09.07,18.2,20.5,19.35,17.3,26.3,21.8,18.6,26.5,22.55,20.3
797,2019.09.08,17.6,23.0,20.3,18.2,20.5,19.35,17.3,26.3,21.8,18.4
798,2019.09.09,15.0,21.8,18.4,17.6,23.0,20.3,18.2,20.5,19.35,18.7
799,2019.09.10,14.7,22.7,18.7,15.0,21.8,18.4,17.6,23.0,20.3,21.4
800,2019.09.11,16.7,26.1,21.4,14.7,22.7,18.7,15.0,21.8,18.4,22.6
801,2019.09.12,19.7,25.5,22.6,16.7,26.1,21.4,14.7,22.7,18.7,20.85
802,2019.09.13,16.3,25.4,20.85,19.7,25.5,22.6,16.7,26.1,21.4,22.0
803,2019.09.14,18.4,25.6,22.0,16.3,25.4,20.85,19.7,25.5,22.6,19.75
804,2019.09.15,15.7,23.8,19.75,18.4,25.6,22.0,16.3,25.4,20.85,22.1
805,2019.09.16,17.5,26.7,22.1,15.7,23.8,19.75,18.4,25.6,22.0,19.35
806,2019.09.17,16.7,22.0,19.35,17.5,26.7,22.1,15.7,23.8,19.75,14.2
807,2019.09.18,11.2,17.2,14.2,16.7,22.0,19.35,17.5,26.7,22.1,13.75
808,2019.09.19,10.4,17.1,13.75,11.2,17.2,14.2,16.7,22.0,19.35,14.3
809,2019.09.20,9.8,18.8,14.3,10.4,17.1,13.75,11.2,17.2,14.2,15.95
810,2019.09.21,12.4,19.5,15.95,9.8,18.8,14.3,10.4,17.1,13.75,17.8
811,2019.09.22,13.1,22.5,17.8,12.4,19.5,15.95,9.8,18.8,14.3,15.7
812,2019.09.23,13.7,17.7,15.7,13.1,22.5,17.8,12.4,19.5,15.95,17.299999999999997
813,2019.09.24,14.2,20.4,17.299999999999997,13.7,17.7,15.7,13.1,22.5,17.8,17.55
814,2019.09.25,14.9,20.2,17.55,14.2,20.4,17.299999999999997,13.7,17.7,15.7,17.8
815,2019.09.26,14.5,21.1,17.8,14.9,20.2,17.55,14.2,20.4,17.299999999999997,18.85
816,2019.09.27,14.7,23.0,18.85,14.5,21.1,17.8,14.9,20.2,17.55,16.95
817,2019.09.28,16.4,17.5,16.95,14.7,23.0,18.85,14.5,21.1,17.8,18.65
818,2019.09.29,14.7,22.6,18.65,16.4,17.5,16.95,14.7,23.0,18.85,19.95
819,2019.09.30,15.9,24.0,19.95,14.7,22.6,18.65,16.4,17.5,16.95,18.05
820,2019.10.01,13.4,22.7,18.05,15.9,24.0,19.95,14.7,22.6,18.65,19.5
821,2019.10.02,15.9,23.1,19.5,13.4,22.7,18.05,15.9,24.0,19.95,12.7
822,2019.10.03,10.2,15.2,12.7,15.9,23.1,19.5,13.4,22.7,18.05,12.149999999999999
823,2019.10.04,8.1,16.2,12.149999999999999,10.2,15.2,12.7,15.9,23.1,19.5,11.7
824,2019.10.05,10.3,13.1,11.7,8.1,16.2,12.149999999999999,10.2,15.2,12.7,11.75
825,2019.10.06,8.9,14.6,11.75,10.3,13.1,11.7,8.1,16.2,12.149999999999999,10.149999999999999
826,2019.10.07,8.2,12.1,10.149999999999999,8.9,14.6,11.75,10.3,13.1,11.7,10.55
827,2019.10.08,7.2,13.9,10.55,8.2,12.1,10.149999999999999,8.9,14.6,11.75,14.75
828,2019.10.09,10.3,19.2,14.75,7.2,13.9,10.55,8.2,12.1,10.149999999999999,13.25
829,2019.10.10,11.1,15.4,13.25,10.3,19.2,14.75,7.2,13.9,10.55,13.350000000000001
830,2019.10.11,9.4,17.3,13.350000000000001,11.1,15.4,13.25,10.3,19.2,14.75,15.850000000000001
831,2019.10.12,11.1,20.6,15.850000000000001,9.4,17.3,13.350000000000001,11.1,15.4,13.25,16.950000000000003
832,2019.10.13,13.3,20.6,16.950000000000003,11.1,20.6,15.850000000000001,9.4,17.3,13.350000000000001,18.0
833,2019.10.14,14.6,21.4,18.0,13.3,20.6,16.950000000000003,11.1,20.6,15.850000000000001,18.75
834,2019.10.15,14.8,22.7,18.75,14.6,21.4,18.0,13.3,20.6,16.950000000000003,15.7
835,2019.10.16,14.1,17.3,15.7,14.8,22.7,18.75,14.6,21.4,18.0,17.65
836,2019.10.17,13.8,21.5,17.65,14.1,17.3,15.7,14.8,22.7,18.75,17.75
837,2019.10.18,14.5,21.0,17.75,13.8,21.5,17.65,14.1,17.3,15.7,17.5
838,2019.10.19,13.4,21.6,17.5,14.5,21.0,17.75,13.8,21.5,17.65,18.9
839,2019.10.20,15.0,22.8,18.9,13.4,21.6,17.5,14.5,21.0,17.75,19.6
840,2019.10.21,15.6,23.6,19.6,15.0,22.8,18.9,13.4,21.6,17.5,19.35
841,2019.10.22,15.7,23.0,19.35,15.6,23.6,19.6,15.0,22.8,18.9,19.75
842,2019.10.23,16.2,23.3,19.75,15.7,23.0,19.35,15.6,23.6,19.6,18.450000000000003
843,2019.10.24,14.8,22.1,18.450000000000003,16.2,23.3,19.75,15.7,23.0,19.35,18.299999999999997
844,2019.10.25,14.7,21.9,18.299999999999997,14.8,22.1,18.450000000000003,16.2,23.3,19.75,16.7
845,2019.10.26,13.7,19.7,16.7,14.7,21.9,18.299999999999997,14.8,22.1,18.450000000000003,17.0
846,2019.10.27,13.6,20.4,17.0,13.7,19.7,16.7,14.7,21.9,18.299999999999997,14.75
847,2019.10.28,12.3,17.2,14.75,13.6,20.4,17.0,13.7,19.7,16.7,10.350000000000001
848,2019.10.29,9.3,11.4,10.350000000000001,12.3,17.2,14.75,13.6,20.4,17.0,9.5
849,2019.10.30,7.5,11.5,9.5,9.3,11.4,10.350000000000001,12.3,17.2,14.75,7.85
850,2019.10.31,5.6,10.1,7.85,7.5,11.5,9.5,9.3,11.4,10.350000000000001,7.5
851,2019.11.01,5.3,9.7,7.5,5.6,10.1,7.85,7.5,11.5,9.5,8.7
852,2019.11.02,6.3,11.1,8.7,5.3,9.7,7.5,5.6,10.1,7.85,13.1
853,2019.11.03,9.8,16.4,13.1,6.3,11.1,8.7,5.3,9.7,7.5,12.8
854,2019.11.04,9.9,15.7,12.8,9.8,16.4,13.1,6.3,11.1,8.7,12.75
855,2019.11.05,9.2,16.3,12.75,9.9,15.7,12.8,9.8,16.4,13.1,11.2
856,2019.11.06,9.7,12.7,11.2,9.2,16.3,12.75,9.9,15.7,12.8,11.75
857,2019.11.07,9.6,13.9,11.75,9.7,12.7,11.2,9.2,16.3,12.75,11.0
858,2019.11.08,8.5,13.5,11.0,9.6,13.9,11.75,9.7,12.7,11.2,12.8
859,2019.11.09,10.5,15.1,12.8,8.5,13.5,11.0,9.6,13.9,11.75,8.75
860,2019.11.10,7.4,10.1,8.75,10.5,15.1,12.8,8.5,13.5,11.0,7.85
861,2019.11.11,5.5,10.2,7.85,7.4,10.1,8.75,10.5,15.1,12.8,8.6
862,2019.11.12,7.0,10.2,8.6,5.5,10.2,7.85,7.4,10.1,8.75,13.399999999999999
863,2019.11.13,10.4,16.4,13.399999999999999,7.0,10.2,8.6,5.5,10.2,7.85,8.9
864,2019.11.14,6.4,11.4,8.9,10.4,16.4,13.399999999999999,7.0,10.2,8.6,11.45
865,2019.11.15,8.4,14.5,11.45,6.4,11.4,8.9,10.4,16.4,13.399999999999999,13.3
866,2019.11.16,10.3,16.3,13.3,8.4,14.5,11.45,6.4,11.4,8.9,12.0
867,2019.11.17,10.2,13.8,12.0,10.3,16.3,13.3,8.4,14.5,11.45,11.85
868,2019.11.18,9.6,14.1,11.85,10.2,13.8,12.0,10.3,16.3,13.3,9.85
869,2019.11.19,8.1,11.6,9.85,9.6,14.1,11.85,10.2,13.8,12.0,10.100000000000001
870,2019.11.20,9.3,10.9,10.100000000000001,8.1,11.6,9.85,9.6,14.1,11.85,10.5
871,2019.11.21,9.5,11.5,10.5,9.3,10.9,10.100000000000001,8.1,11.6,9.85,10.100000000000001
872,2019.11.22,8.4,11.8,10.100000000000001,9.5,11.5,10.5,9.3,10.9,10.100000000000001,6.8
873,2019.11.23,4.6,9.0,6.8,8.4,11.8,10.100000000000001,9.5,11.5,10.5,7.75
874,2019.11.24,5.7,9.8,7.75,4.6,9.0,6.8,8.4,11.8,10.100000000000001,8.15
875,2019.11.25,5.7,10.6,8.15,5.7,9.8,7.75,4.6,9.0,6.8,8.399999999999999
876,2019.11.26,6.6,10.2,8.399999999999999,5.7,10.6,8.15,5.7,9.8,7.75,7.55
877,2019.11.27,5.4,9.7,7.55,6.6,10.2,8.399999999999999,5.7,10.6,8.15,9.65
878,2019.11.28,9.0,10.3,9.65,5.4,9.7,7.55,6.6,10.2,8.399999999999999,9.2
879,2019.11.29,7.4,11.0,9.2,9.0,10.3,9.65,5.4,9.7,7.55,3.55
880,2019.11.30,1.6,5.5,3.55,7.4,11.0,9.2,9.0,10.3,9.65,2.45
881,2019.12.01,0.7,4.2,2.45,1.6,5.5,3.55,7.4,11.0,9.2,1.0
882,2019.12.02,0.2,1.8,1.0,0.7,4.2,2.45,1.6,5.5,3.55,-0.30000000000000004
883,2019.12.03,-1.6,1.0,-0.30000000000000004,0.2,1.8,1.0,0.7,4.2,2.45,-2.1
884,2019.12.04,-3.5,-0.7,-2.1,-1.6,1.0,-0.30000000000000004,0.2,1.8,1.0,-1.4000000000000001
885,2019.12.05,-2.6,-0.2,-1.4000000000000001,-3.5,-0.7,-2.1,-1.6,1.0,-0.30000000000000004,-1.2999999999999998
886,2019.12.06,-2.8,0.2,-1.2999999999999998,-2.6,-0.2,-1.4000000000000001,-3.5,-0.7,-2.1,0.5999999999999999
887,2019.12.07,-1.6,2.8,0.5999999999999999,-2.8,0.2,-1.2999999999999998,-2.6,-0.2,-1.4000000000000001,3.95
888,2019.12.08,1.6,6.3,3.95,-1.6,2.8,0.5999999999999999,-2.8,0.2,-1.2999999999999998,5.2
889,2019.12.09,4.2,6.2,5.2,1.6,6.3,3.95,-1.6,2.8,0.5999999999999999,3.45
890,2019.12.10,1.2,5.7,3.45,4.2,6.2,5.2,1.6,6.3,3.95,1.0
891,2019.12.11,-0.4,2.4,1.0,1.2,5.7,3.45,4.2,6.2,5.2,2.25
892,2019.12.12,1.0,3.5,2.25,-0.4,2.4,1.0,1.2,5.7,3.45,4.15
