,Date,Wind_m/s,Precipitation_mm,Wind_m/s1,Precipitation_mm1,Wind_m/s2,Precipitation_mm2,Wind_m/s3,Precipitation_mm3,Target: Mean_temp
898,2019.12.19,2.3,0.0,3.9,0.0,6.7,0.0,3.8,0.0,7.65
899,2019.12.20,6.1,0.0,2.3,0.0,3.9,0.0,6.7,0.0,10.25
900,2019.12.21,6.3,4.5,6.1,0.0,2.3,0.0,3.9,0.0,7.75
901,2019.12.22,6.3,17.2,6.3,4.5,6.1,0.0,2.3,0.0,7.3
902,2019.12.23,9.9,4.9,6.3,17.2,6.3,4.5,6.1,0.0,6.6
903,2019.12.24,9.4,0.0,9.9,4.9,6.3,17.2,6.3,4.5,6.45
904,2019.12.25,6.2,3.1,9.4,0.0,9.9,4.9,6.3,17.2,4.800000000000001
905,2019.12.26,6.0,0.0,6.2,3.1,9.4,0.0,9.9,4.9,3.0999999999999996
906,2019.12.27,4.9,0.0,6.0,0.0,6.2,3.1,9.4,0.0,1.45
907,2019.12.28,7.2,0.0,4.9,0.0,6.0,0.0,6.2,3.1,-0.050000000000000044
908,2019.12.29,3.2,0.0,7.2,0.0,4.9,0.0,6.0,0.0,-0.19999999999999996
909,2019.12.30,2.3,0.0,3.2,0.0,7.2,0.0,4.9,0.0,1.9000000000000001
910,2019.12.31,5.1,0.0,2.3,0.0,3.2,0.0,7.2,0.0,1.6
911,2020.01.01,4.5,0.0,5.1,0.0,2.3,0.0,3.2,0.0,1.4
912,2020.01.02,1.6,0.0,4.5,0.0,5.1,0.0,2.3,0.0,0.85
913,2020.01.03,1.6,0.0,1.6,0.0,4.5,0.0,5.1,0.0,3.9000000000000004
914,2020.01.04,7.4,0.0,1.6,0.0,1.6,0.0,4.5,0.0,1.4
915,2020.01.05,7.9,0.1,7.4,0.0,1.6,0.0,1.6,0.0,0.0
916,2020.01.06,1.7,0.0,7.9,0.1,7.4,0.0,1.6,0.0,0.19999999999999996
917,2020.01.07,1.5,0.0,1.7,0.0,7.9,0.1,7.4,0.0,-0.04999999999999993
918,2020.01.08,1.2,0.0,1.5,0.0,1.7,0.0,7.9,0.1,0.15000000000000002
919,2020.01.09,1.8,0.0,1.2,0.0,1.5,0.0,1.7,0.0,0.4
920,2020.01.10,2.6,0.0,1.8,0.0,1.2,0.0,1.5,0.0,3.35
921,2020.01.11,4.8,0.0,2.6,0.0,1.8,0.0,1.2,0.0,2.5
922,2020.01.12,1.4,0.0,4.8,0.0,2.6,0.0,1.8,0.0,1.2000000000000002
923,2020.01.13,1.9,0.0,1.4,0.0,4.8,0.0,2.6,0.0,1.2
924,2020.01.14,2.1,0.0,1.9,0.0,1.4,0.0,4.8,0.0,1.35
925,2020.01.15,2.3,0.0,2.1,0.0,1.9,0.0,1.4,0.0,1.45
926,2020.01.16,1.4,0.0,2.3,0.0,2.1,0.0,1.9,0.0,1.1
927,2020.01.17,2.2,0.0,1.4,0.0,2.3,0.0,2.1,0.0,0.44999999999999996
928,2020.01.18,2.3,0.0,2.2,0.0,1.4,0.0,2.3,0.0,1.45
929,2020.01.19,2.5,0.1,2.3,0.0,2.2,0.0,1.4,0.0,2.1500000000000004
930,2020.01.20,2.6,0.0,2.5,0.1,2.3,0.0,2.2,0.0,1.55
931,2020.01.21,1.5,0.0,2.6,0.0,2.5,0.1,2.3,0.0,0.95
932,2020.01.22,4.7,0.0,1.5,0.0,2.6,0.0,2.5,0.1,1.4
933,2020.01.23,4.6,0.0,4.7,0.0,1.5,0.0,2.6,0.0,0.04999999999999993
934,2020.01.24,1.9,0.0,4.6,0.0,4.7,0.0,1.5,0.0,0.35000000000000003
935,2020.01.25,1.6,0.9,1.9,0.0,4.6,0.0,4.7,0.0,0.75
936,2020.01.26,1.9,0.4,1.6,0.9,1.9,0.0,4.6,0.0,3.6
937,2020.01.27,2.0,0.0,1.9,0.4,1.6,0.9,1.9,0.0,2.5
938,2020.01.28,3.6,6.8,2.0,0.0,1.9,0.4,1.6,0.9,3.4
939,2020.01.29,6.8,0.1,3.6,6.8,2.0,0.0,1.9,0.4,2.4
940,2020.01.30,6.7,0.4,6.8,0.1,3.6,6.8,2.0,0.0,6.25
941,2020.01.31,7.1,0.7,6.7,0.4,6.8,0.1,3.6,6.8,8.05
942,2020.02.01,3.3,0.0,7.1,0.7,6.7,0.4,6.8,0.1,10.7
943,2020.02.02,8.4,0.4,3.3,0.0,7.1,0.7,6.7,0.4,9.05
944,2020.02.03,7.6,5.0,8.4,0.4,3.3,0.0,7.1,0.7,5.2
945,2020.02.04,12.6,9.8,7.6,5.0,8.4,0.4,3.3,0.0,3.95
946,2020.02.05,11.2,0.0,12.6,9.8,7.6,5.0,8.4,0.4,2.1
947,2020.02.06,7.3,0.0,11.2,0.0,12.6,9.8,7.6,5.0,4.0
948,2020.02.07,5.3,0.0,7.3,0.0,11.2,0.0,12.6,9.8,1.65
949,2020.02.08,3.7,0.0,5.3,0.0,7.3,0.0,11.2,0.0,2.35
950,2020.02.09,2.9,0.0,3.7,0.0,5.3,0.0,7.3,0.0,7.75
951,2020.02.10,8.6,0.4,2.9,0.0,3.7,0.0,5.3,0.0,6.15
952,2020.02.11,11.0,2.1,8.6,0.4,2.9,0.0,3.7,0.0,4.300000000000001
953,2020.02.12,7.3,0.0,11.0,2.1,8.6,0.4,2.9,0.0,4.4
954,2020.02.13,6.3,1.0,7.3,0.0,11.0,2.1,8.6,0.4,6.45
955,2020.02.14,6.7,4.3,6.3,1.0,7.3,0.0,11.0,2.1,5.35
956,2020.02.15,3.4,0.0,6.7,4.3,6.3,1.0,7.3,0.0,5.55
957,2020.02.16,3.6,0.0,3.4,0.0,6.7,4.3,6.3,1.0,7.3
958,2020.02.17,2.6,0.0,3.6,0.0,3.4,0.0,6.7,4.3,8.4
959,2020.02.18,6.1,0.4,2.6,0.0,3.6,0.0,3.4,0.0,5.45
960,2020.02.19,6.0,0.2,6.1,0.4,2.6,0.0,3.6,0.0,4.5
961,2020.02.20,5.8,0.0,6.0,0.2,6.1,0.4,2.6,0.0,5.2
962,2020.02.21,8.8,0.4,5.8,0.0,6.0,0.2,6.1,0.4,5.1
963,2020.02.22,4.9,0.0,8.8,0.4,5.8,0.0,6.0,0.2,7.9
964,2020.02.23,8.5,0.4,4.9,0.0,8.8,0.4,5.8,0.0,8.65
965,2020.02.24,9.6,1.9,8.5,0.4,4.9,0.0,8.8,0.4,9.3
966,2020.02.25,5.5,1.9,9.6,1.9,8.5,0.4,4.9,0.0,6.800000000000001
967,2020.02.26,7.7,7.1,5.5,1.9,9.6,1.9,8.5,0.4,4.7
968,2020.02.27,7.8,0.0,7.7,7.1,5.5,1.9,9.6,1.9,4.6
969,2020.02.28,11.9,3.7,7.8,0.0,7.7,7.1,5.5,1.9,5.15
970,2020.02.29,6.6,0.0,11.9,3.7,7.8,0.0,7.7,7.1,8.05
971,2020.03.01,6.2,5.6,6.6,0.0,11.9,3.7,7.8,0.0,9.95
972,2020.03.02,6.6,12.9,6.2,5.6,6.6,0.0,11.9,3.7,8.3
973,2020.03.03,4.7,4.3,6.6,12.9,6.2,5.6,6.6,0.0,7.0
974,2020.03.04,6.4,0.0,4.7,4.3,6.6,12.9,6.2,5.6,6.3500000000000005
975,2020.03.05,4.0,0.0,6.4,0.0,4.7,4.3,6.6,12.9,4.699999999999999
976,2020.03.06,4.8,11.8,4.0,0.0,6.4,0.0,4.7,4.3,7.1000000000000005
977,2020.03.07,6.8,1.2,4.8,11.8,4.0,0.0,6.4,0.0,5.75
978,2020.03.08,4.5,0.0,6.8,1.2,4.8,11.8,4.0,0.0,6.7
979,2020.03.09,2.6,0.0,4.5,0.0,6.8,1.2,4.8,11.8,7.8500000000000005
980,2020.03.10,4.6,0.0,2.6,0.0,4.5,0.0,6.8,1.2,10.7
981,2020.03.11,4.8,1.5,4.6,0.0,2.6,0.0,4.5,0.0,13.1
982,2020.03.12,5.3,0.0,4.8,1.5,4.6,0.0,2.6,0.0,10.15
983,2020.03.13,7.6,0.4,5.3,0.0,4.8,1.5,4.6,0.0,7.25
984,2020.03.14,5.8,0.0,7.6,0.4,5.3,0.0,4.8,1.5,5.5
985,2020.03.15,4.1,0.0,5.8,0.0,7.6,0.4,5.3,0.0,6.55
986,2020.03.16,6.1,0.0,4.1,0.0,5.8,0.0,7.6,0.4,8.6
987,2020.03.17,1.5,0.0,6.1,0.0,4.1,0.0,5.8,0.0,11.65
988,2020.03.18,1.7,0.0,1.5,0.0,6.1,0.0,4.1,0.0,13.05
989,2020.03.19,2.2,0.0,1.7,0.0,1.5,0.0,6.1,0.0,14.05
990,2020.03.20,2.8,0.0,2.2,0.0,1.7,0.0,1.5,0.0,10.1
991,2020.03.21,6.9,2.9,2.8,0.0,2.2,0.0,1.7,0.0,3.5999999999999996
992,2020.03.22,4.8,1.0,6.9,2.9,2.8,0.0,2.2,0.0,1.85
993,2020.03.23,9.3,1.1,4.8,1.0,6.9,2.9,2.8,0.0,3.15
994,2020.03.24,7.7,0.0,9.3,1.1,4.8,1.0,6.9,2.9,2.75
995,2020.03.25,6.2,0.0,7.7,0.0,9.3,1.1,4.8,1.0,7.45
996,2020.03.26,5.4,0.0,6.2,0.0,7.7,0.0,9.3,1.1,10.3
997,2020.03.27,3.6,0.0,5.4,0.0,6.2,0.0,7.7,0.0,12.2
998,2020.03.28,2.7,0.0,3.6,0.0,5.4,0.0,6.2,0.0,12.3
999,2020.03.29,5.7,0.0,2.7,0.0,3.6,0.0,5.4,0.0,5.05
1000,2020.03.30,4.2,1.4,5.7,0.0,2.7,0.0,3.6,0.0,4.95
1001,2020.03.31,2.8,0.0,4.2,1.4,5.7,0.0,2.7,0.0,6.55
1002,2020.04.01,1.9,0.0,2.8,0.0,4.2,1.4,5.7,0.0,7.15
1003,2020.04.02,2.8,0.0,1.9,0.0,2.8,0.0,4.2,1.4,9.0
1004,2020.04.03,4.1,0.0,2.8,0.0,1.9,0.0,2.8,0.0,10.8
1005,2020.04.04,3.8,0.0,4.1,0.0,2.8,0.0,1.9,0.0,11.9
1006,2020.04.05,4.6,0.0,3.8,0.0,4.1,0.0,2.8,0.0,11.8
1007,2020.04.06,3.8,0.0,4.6,0.0,3.8,0.0,4.1,0.0,12.6
1008,2020.04.07,1.9,0.0,3.8,0.0,4.6,0.0,3.8,0.0,14.5
1009,2020.04.08,1.4,0.0,1.9,0.0,3.8,0.0,4.6,0.0,15.9
1010,2020.04.09,3.9,0.0,1.4,0.0,1.9,0.0,3.8,0.0,15.65
1011,2020.04.10,4.7,0.0,3.9,0.0,1.4,0.0,1.9,0.0,14.75
1012,2020.04.11,2.5,0.0,4.7,0.0,3.9,0.0,1.4,0.0,14.35
1013,2020.04.12,3.4,0.0,2.5,0.0,4.7,0.0,3.9,0.0,16.5
1014,2020.04.13,6.1,0.3,3.4,0.0,2.5,0.0,4.7,0.0,9.05
1015,2020.04.14,6.9,0.2,6.1,0.3,3.4,0.0,2.5,0.0,9.45
1016,2020.04.15,5.0,0.0,6.9,0.2,6.1,0.3,3.4,0.0,13.8
1017,2020.04.16,4.1,0.0,5.0,0.0,6.9,0.2,6.1,0.3,16.4
1018,2020.04.17,5.4,0.0,4.1,0.0,5.0,0.0,6.9,0.2,16.6
1019,2020.04.18,3.0,1.0,5.4,0.0,4.1,0.0,5.0,0.0,14.7
1020,2020.04.19,5.1,11.4,3.0,1.0,5.4,0.0,4.1,0.0,11.9
1021,2020.04.20,5.5,0.0,5.1,11.4,3.0,1.0,5.4,0.0,12.0
1022,2020.04.21,6.0,0.0,5.5,0.0,5.1,11.4,3.0,1.0,12.8
1023,2020.04.22,4.1,0.0,6.0,0.0,5.5,0.0,5.1,11.4,14.05
1024,2020.04.23,2.8,0.0,4.1,0.0,6.0,0.0,5.5,0.0,15.149999999999999
1025,2020.04.24,4.7,0.0,2.8,0.0,4.1,0.0,6.0,0.0,15.35
1026,2020.04.25,8.5,0.4,4.7,0.0,2.8,0.0,4.1,0.0,13.75
1027,2020.04.26,3.2,0.0,8.5,0.4,4.7,0.0,2.8,0.0,14.850000000000001
1028,2020.04.27,3.9,0.0,3.2,0.0,8.5,0.4,4.7,0.0,17.15
1029,2020.04.28,5.3,2.5,3.9,0.0,3.2,0.0,8.5,0.4,16.299999999999997
1030,2020.04.29,5.6,3.1,5.3,2.5,3.9,0.0,3.2,0.0,16.55
1031,2020.04.30,6.3,0.5,5.6,3.1,5.3,2.5,3.9,0.0,16.6
1032,2020.05.01,4.8,1.1,6.3,0.5,5.6,3.1,5.3,2.5,15.85
1033,2020.05.02,6.0,0.0,4.8,1.1,6.3,0.5,5.6,3.1,14.350000000000001
1034,2020.05.03,7.9,0.0,6.0,0.0,4.8,1.1,6.3,0.5,14.75
1035,2020.05.04,4.1,0.1,7.9,0.0,6.0,0.0,4.8,1.1,14.75
1036,2020.05.05,7.4,4.8,4.1,0.1,7.9,0.0,6.0,0.0,11.8
1037,2020.05.06,8.5,0.0,7.4,4.8,4.1,0.1,7.9,0.0,12.850000000000001
1038,2020.05.07,8.0,0.0,8.5,0.0,7.4,4.8,4.1,0.1,15.75
1039,2020.05.08,2.6,0.0,8.0,0.0,8.5,0.0,7.4,4.8,18.6
1040,2020.05.09,3.4,0.0,2.6,0.0,8.0,0.0,8.5,0.0,19.9
1041,2020.05.10,4.2,0.0,3.4,0.0,2.6,0.0,8.0,0.0,20.200000000000003
1042,2020.05.11,8.3,0.0,4.2,0.0,3.4,0.0,2.6,0.0,11.95
1043,2020.05.12,7.9,0.0,8.3,0.0,4.2,0.0,3.4,0.0,9.25
1044,2020.05.13,3.5,1.0,7.9,0.0,8.3,0.0,4.2,0.0,16.85
1045,2020.05.14,4.7,0.6,3.5,1.0,7.9,0.0,8.3,0.0,15.25
1046,2020.05.15,7.6,4.1,4.7,0.6,3.5,1.0,7.9,0.0,14.5
1047,2020.05.16,3.1,0.0,7.6,4.1,4.7,0.6,3.5,1.0,16.85
1048,2020.05.17,3.5,6.3,3.1,0.0,7.6,4.1,4.7,0.6,19.0
1049,2020.05.18,2.4,0.0,3.5,6.3,3.1,0.0,7.6,4.1,20.9
1050,2020.05.19,4.0,0.1,2.4,0.0,3.5,6.3,3.1,0.0,17.7
1051,2020.05.20,3.7,9.7,4.0,0.1,2.4,0.0,3.5,6.3,16.6
1052,2020.05.21,4.9,0.0,3.7,9.7,4.0,0.1,2.4,0.0,15.05
1053,2020.05.22,4.1,0.0,4.9,0.0,3.7,9.7,4.0,0.1,14.9
1054,2020.05.23,3.1,1.5,4.1,0.0,4.9,0.0,3.7,9.7,15.95
1055,2020.05.24,9.9,2.7,3.1,1.5,4.1,0.0,4.9,0.0,14.95
1056,2020.05.25,7.1,0.2,9.9,2.7,3.1,1.5,4.1,0.0,15.45
1057,2020.05.26,4.8,2.0,7.1,0.2,9.9,2.7,3.1,1.5,16.95
1058,2020.05.27,3.9,1.2,4.8,2.0,7.1,0.2,9.9,2.7,17.0
1059,2020.05.28,6.1,0.3,3.9,1.2,4.8,2.0,7.1,0.2,16.45
1060,2020.05.29,4.8,1.2,6.1,0.3,3.9,1.2,4.8,2.0,16.1
1061,2020.05.30,3.9,5.1,4.8,1.2,6.1,0.3,3.9,1.2,12.05
1062,2020.05.31,8.3,0.0,3.9,5.1,4.8,1.2,6.1,0.3,17.25
1063,2020.06.01,4.3,1.5,8.3,0.0,3.9,5.1,4.8,1.2,16.7
1064,2020.06.02,4.8,0.2,4.3,1.5,8.3,0.0,3.9,5.1,16.75
1065,2020.06.03,3.9,1.3,4.8,0.2,4.3,1.5,8.3,0.0,19.55
1066,2020.06.04,7.9,1.3,3.9,1.3,4.8,0.2,4.3,1.5,19.950000000000003
1067,2020.06.05,7.6,9.1,7.9,1.3,3.9,1.3,4.8,0.2,20.35
1068,2020.06.06,3.4,1.9,7.6,9.1,7.9,1.3,3.9,1.3,23.15
1069,2020.06.07,4.5,12.1,3.4,1.9,7.6,9.1,7.9,1.3,19.5
1070,2020.06.08,4.2,3.1,4.5,12.1,3.4,1.9,7.6,9.1,21.0
1071,2020.06.09,2.1,1.6,4.2,3.1,4.5,12.1,3.4,1.9,21.9
1072,2020.06.10,3.3,8.2,2.1,1.6,4.2,3.1,4.5,12.1,21.85
1073,2020.06.11,3.0,2.4,3.3,8.2,2.1,1.6,4.2,3.1,21.5
1074,2020.06.12,2.2,0.4,3.0,2.4,3.3,8.2,2.1,1.6,24.65
1075,2020.06.13,2.3,1.2,2.2,0.4,3.0,2.4,3.3,8.2,25.25
1076,2020.06.14,3.2,17.6,2.3,1.2,2.2,0.4,3.0,2.4,20.85
1077,2020.06.15,3.3,19.0,3.2,17.6,2.3,1.2,2.2,0.4,19.65
1078,2020.06.16,4.1,19.3,3.3,19.0,3.2,17.6,2.3,1.2,21.0
1079,2020.06.17,3.8,9.9,4.1,19.3,3.3,19.0,3.2,17.6,20.55
1080,2020.06.18,5.5,10.2,3.8,9.9,4.1,19.3,3.3,19.0,20.4
1081,2020.06.19,7.9,0.0,5.5,10.2,3.8,9.9,4.1,19.3,18.450000000000003
1082,2020.06.20,7.6,0.0,7.9,0.0,5.5,10.2,3.8,9.9,18.15
1083,2020.06.21,6.8,2.8,7.6,0.0,7.9,0.0,5.5,10.2,19.950000000000003
1084,2020.06.22,5.8,0.8,6.8,2.8,7.6,0.0,7.9,0.0,22.5
1085,2020.06.23,4.4,0.0,5.8,0.8,6.8,2.8,7.6,0.0,20.450000000000003
1086,2020.06.24,3.7,0.0,4.4,0.0,5.8,0.8,6.8,2.8,22.85
1087,2020.06.25,3.3,0.0,3.7,0.0,4.4,0.0,5.8,0.8,25.0
1088,2020.06.26,6.2,3.6,3.3,0.0,3.7,0.0,4.4,0.0,25.549999999999997
1089,2020.06.27,4.4,2.3,6.2,3.6,3.3,0.0,3.7,0.0,27.95
1090,2020.06.28,3.5,0.0,4.4,2.3,6.2,3.6,3.3,0.0,25.55
1091,2020.06.29,9.6,2.3,3.5,0.0,4.4,2.3,6.2,3.6,22.8
1092,2020.06.30,4.8,0.0,9.6,2.3,3.5,0.0,4.4,2.3,25.6
1093,2020.07.01,4.1,0.0,4.8,0.0,9.6,2.3,3.5,0.0,27.450000000000003
1094,2020.07.02,3.1,3.9,4.1,0.0,4.8,0.0,9.6,2.3,23.299999999999997
1095,2020.07.03,7.0,6.4,3.1,3.9,4.1,0.0,4.8,0.0,24.25
1096,2020.07.04,3.5,1.2,7.0,6.4,3.1,3.9,4.1,0.0,24.3
1097,2020.07.05,4.1,0.0,3.5,1.2,7.0,6.4,3.1,3.9,25.85
1098,2020.07.06,7.6,0.0,4.1,0.0,3.5,1.2,7.0,6.4,19.450000000000003
1099,2020.07.07,9.1,1.3,7.6,0.0,4.1,0.0,3.5,1.2,21.35
1100,2020.07.08,3.5,0.0,9.1,1.3,7.6,0.0,4.1,0.0,23.049999999999997
1101,2020.07.09,3.7,0.0,3.5,0.0,9.1,1.3,7.6,0.0,26.25
1102,2020.07.10,4.8,0.0,3.7,0.0,3.5,0.0,9.1,1.3,24.65
1103,2020.07.11,6.3,3.5,4.8,0.0,3.7,0.0,3.5,0.0,19.4
1104,2020.07.12,5.2,4.0,6.3,3.5,4.8,0.0,3.7,0.0,20.450000000000003
1105,2020.07.13,3.2,0.3,5.2,4.0,6.3,3.5,4.8,0.0,21.0
1106,2020.07.14,2.2,0.0,3.2,0.3,5.2,4.0,6.3,3.5,22.05
1107,2020.07.15,3.4,0.0,2.2,0.0,3.2,0.3,5.2,4.0,21.6
1108,2020.07.16,5.0,0.0,3.4,0.0,2.2,0.0,3.2,0.3,19.75
1109,2020.07.17,4.7,0.8,5.0,0.0,3.4,0.0,2.2,0.0,19.15
1110,2020.07.18,2.6,2.1,4.7,0.8,5.0,0.0,3.4,0.0,21.9
1111,2020.07.19,2.2,3.2,2.6,2.1,4.7,0.8,5.0,0.0,23.65
1112,2020.07.20,4.1,0.0,2.2,3.2,2.6,2.1,4.7,0.8,25.6
1113,2020.07.21,3.8,0.4,4.1,0.0,2.2,3.2,2.6,2.1,24.549999999999997
1114,2020.07.22,3.9,2.8,3.8,0.4,4.1,0.0,2.2,3.2,26.05
1115,2020.07.23,3.8,0.0,3.9,2.8,3.8,0.4,4.1,0.0,25.5
1116,2020.07.24,4.8,7.3,3.8,0.0,3.9,2.8,3.8,0.4,23.75
1117,2020.07.25,4.1,5.7,4.8,7.3,3.8,0.0,3.9,2.8,24.299999999999997
1118,2020.07.26,4.1,0.0,4.1,5.7,4.8,7.3,3.8,0.0,25.299999999999997
1119,2020.07.27,4.2,0.0,4.1,0.0,4.1,5.7,4.8,7.3,27.75
1120,2020.07.28,4.4,0.0,4.2,0.0,4.1,0.0,4.1,5.7,27.15
1121,2020.07.29,5.0,0.0,4.4,0.0,4.2,0.0,4.1,0.0,28.4
1122,2020.07.30,3.2,0.0,5.0,0.0,4.4,0.0,4.2,0.0,28.0
1123,2020.07.31,4.6,0.0,3.2,0.0,5.0,0.0,4.4,0.0,25.0
1124,2020.08.01,3.9,0.0,4.6,0.0,3.2,0.0,5.0,0.0,25.15
1125,2020.08.02,4.3,0.0,3.9,0.0,4.6,0.0,3.2,0.0,26.6
1126,2020.08.03,5.2,0.5,4.3,0.0,3.9,0.0,4.6,0.0,25.1
1127,2020.08.04,5.4,4.3,5.2,0.5,4.3,0.0,3.9,0.0,22.8
1128,2020.08.05,3.1,3.4,5.4,4.3,5.2,0.5,4.3,0.0,25.1
1129,2020.08.06,4.7,1.3,3.1,3.4,5.4,4.3,5.2,0.5,27.1
1130,2020.08.07,5.8,0.0,4.7,1.3,3.1,3.4,5.4,4.3,28.549999999999997
1131,2020.08.08,3.8,0.0,5.8,0.0,4.7,1.3,3.1,3.4,28.9
1132,2020.08.09,3.1,0.0,3.8,0.0,5.8,0.0,4.7,1.3,29.15
1133,2020.08.10,2.8,1.5,3.1,0.0,3.8,0.0,5.8,0.0,28.3
1134,2020.08.11,3.8,1.4,2.8,1.5,3.1,0.0,3.8,0.0,28.1
1135,2020.08.12,4.0,0.0,3.8,1.4,2.8,1.5,3.1,0.0,26.950000000000003
1136,2020.08.13,3.2,0.0,4.0,0.0,3.8,1.4,2.8,1.5,27.8
1137,2020.08.14,3.3,0.0,3.2,0.0,4.0,0.0,3.8,1.4,25.95
1138,2020.08.15,2.6,1.1,3.3,0.0,3.2,0.0,4.0,0.0,23.25
1139,2020.08.16,3.4,25.9,2.6,1.1,3.3,0.0,3.2,0.0,26.35
1140,2020.08.17,3.9,4.4,3.4,25.9,2.6,1.1,3.3,0.0,24.75
1141,2020.08.18,4.3,6.6,3.9,4.4,3.4,25.9,2.6,1.1,24.5
1142,2020.08.19,4.5,1.1,4.3,6.6,3.9,4.4,3.4,25.9,25.05
1143,2020.08.20,3.6,0.0,4.5,1.1,4.3,6.6,3.9,4.4,26.950000000000003
1144,2020.08.21,2.7,0.0,3.6,0.0,4.5,1.1,4.3,6.6,28.049999999999997
1145,2020.08.22,2.1,0.0,2.7,0.0,3.6,0.0,4.5,1.1,25.15
1146,2020.08.23,4.9,3.7,2.1,0.0,2.7,0.0,3.6,0.0,25.45
1147,2020.08.24,4.0,0.0,4.9,3.7,2.1,0.0,2.7,0.0,23.85
1148,2020.08.25,4.6,0.0,4.0,0.0,4.9,3.7,2.1,0.0,25.35
1149,2020.08.26,5.6,0.0,4.6,0.0,4.0,0.0,4.9,3.7,22.8
1150,2020.08.27,7.7,0.0,5.6,0.0,4.6,0.0,4.0,0.0,24.05
1151,2020.08.28,4.8,0.0,7.7,0.0,5.6,0.0,4.6,0.0,27.400000000000002
1152,2020.08.29,6.7,0.0,4.8,0.0,7.7,0.0,5.6,0.0,28.849999999999998
1153,2020.08.30,7.6,0.0,6.7,0.0,4.8,0.0,7.7,0.0,22.65
1154,2020.08.31,7.0,0.2,7.6,0.0,6.7,0.0,4.8,0.0,17.7
1155,2020.09.01,5.5,16.7,7.0,0.2,7.6,0.0,6.7,0.0,18.95
1156,2020.09.02,5.3,0.0,5.5,16.7,7.0,0.2,7.6,0.0,21.1
1157,2020.09.03,4.1,0.0,5.3,0.0,5.5,16.7,7.0,0.2,21.299999999999997
1158,2020.09.04,3.0,0.0,4.1,0.0,5.3,0.0,5.5,16.7,24.299999999999997
1159,2020.09.05,2.4,0.0,3.0,0.0,4.1,0.0,5.3,0.0,25.55
1160,2020.09.06,2.3,0.0,2.4,0.0,3.0,0.0,4.1,0.0,23.45
1161,2020.09.07,4.9,0.2,2.3,0.0,2.4,0.0,3.0,0.0,21.7
1162,2020.09.08,2.8,0.0,4.9,0.2,2.3,0.0,2.4,0.0,23.25
1163,2020.09.09,2.1,0.0,2.8,0.0,4.9,0.2,2.3,0.0,23.65
1164,2020.09.10,3.0,0.0,2.1,0.0,2.8,0.0,4.9,0.2,23.55
1165,2020.09.11,2.8,0.0,3.0,0.0,2.1,0.0,2.8,0.0,25.05
1166,2020.09.12,3.0,0.0,2.8,0.0,3.0,0.0,2.1,0.0,26.25
1167,2020.09.13,2.7,0.0,3.0,0.0,2.8,0.0,3.0,0.0,26.45
1168,2020.09.14,3.9,0.0,2.7,0.0,3.0,0.0,2.8,0.0,26.75
1169,2020.09.15,3.9,0.0,3.9,0.0,2.7,0.0,3.0,0.0,26.75
1170,2020.09.16,2.7,0.0,3.9,0.0,3.9,0.0,2.7,0.0,25.2
1171,2020.09.17,3.9,0.8,2.7,0.0,3.9,0.0,3.9,0.0,20.35
1172,2020.09.18,3.6,0.0,3.9,0.8,2.7,0.0,3.9,0.0,19.8
1173,2020.09.19,2.6,0.0,3.6,0.0,3.9,0.8,2.7,0.0,21.0
1174,2020.09.20,4.0,0.0,2.6,0.0,3.6,0.0,3.9,0.8,22.3
1175,2020.09.21,4.1,0.0,4.0,0.0,2.6,0.0,3.6,0.0,23.3
1176,2020.09.22,4.7,0.0,4.1,0.0,4.0,0.0,2.6,0.0,22.9
1177,2020.09.23,2.5,1.8,4.7,0.0,4.1,0.0,4.0,0.0,21.9
1178,2020.09.24,2.0,1.0,2.5,1.8,4.7,0.0,4.1,0.0,20.05
1179,2020.09.25,5.6,9.2,2.0,1.0,2.5,1.8,4.7,0.0,15.05
1180,2020.09.26,7.6,10.4,5.6,9.2,2.0,1.0,2.5,1.8,13.2
1181,2020.09.27,6.0,0.0,7.6,10.4,5.6,9.2,2.0,1.0,16.450000000000003
1182,2020.09.28,6.0,8.5,6.0,0.0,7.6,10.4,5.6,9.2,15.2
1183,2020.09.29,6.0,0.2,6.0,8.5,6.0,0.0,7.6,10.4,13.95
1184,2020.09.30,6.9,0.2,6.0,0.2,6.0,8.5,6.0,0.0,14.850000000000001
1185,2020.10.01,5.2,6.0,6.9,0.2,6.0,0.2,6.0,8.5,17.05
1186,2020.10.02,4.3,0.2,5.2,6.0,6.9,0.2,6.0,0.2,21.55
1187,2020.10.03,6.9,0.0,4.3,0.2,5.2,6.0,6.9,0.2,20.0
1188,2020.10.04,6.4,6.0,6.9,0.0,4.3,0.2,5.2,6.0,19.5
1189,2020.10.05,5.7,0.0,6.4,6.0,6.9,0.0,4.3,0.2,18.35
1190,2020.10.06,4.3,0.0,5.7,0.0,6.4,6.0,6.9,0.0,15.2
1191,2020.10.07,6.8,2.5,4.3,0.0,5.7,0.0,6.4,6.0,14.700000000000001
1192,2020.10.08,6.6,0.0,6.8,2.5,4.3,0.0,5.7,0.0,15.45
1193,2020.10.09,2.5,0.0,6.6,0.0,6.8,2.5,4.3,0.0,17.85
1194,2020.10.10,2.3,0.0,2.5,0.0,6.6,0.0,6.8,2.5,13.6
1195,2020.10.11,3.7,1.5,2.3,0.0,2.5,0.0,6.6,0.0,11.55
1196,2020.10.12,4.9,30.1,3.7,1.5,2.3,0.0,2.5,0.0,9.05
